universe,theme,symbol,signal_date,entry_date,entry_price,shares,entry_type,smh_healthy_on_signal,rs20_on_signal,volume_ratio_on_signal,entry_gap,exit_date,exit_price,exit_reason,pnl,return
all_35,interconnect_custom_silicon,AVGO,2025-10-29,2025-10-30,384.63087940227877,1,normal,True,0.0530952160516287,1.2043002456801046,0.0010881233560695591,2025-11-04,353.50654864104644,stop,-33.12433076123233,-0.08589646869715016
all_35,physical_ai_autonomy,TSLA,2025-12-12,2025-12-15,469.90944244384764,1,normal,True,0.11474936654233336,1.2301213960546282,0.02283425828273744,2025-12-30,460.62890634155275,signal,-11.280536102294889,-0.02395478851252809
all_35,semiconductor_equipment,KLAC,2026-01-05,2026-01-06,136.7155558124338,4,normal,True,0.07203422635182255,1.639138641895584,0.012466286440871777,2026-02-02,139.50344701172645,signal,9.151564797170636,0.016704135472029116
all_35,semiconductor_test,TER,2026-01-05,2026-01-06,220.99503965232648,2,normal,True,0.05760035713094691,1.5546998405846684,0.006605897140861572,2026-02-05,265.2431580727787,signal,86.49623684090449,0.19525547158228646
all_35,consumer_defensive_beverages,KO,2026-02-03,2026-02-04,76.3262684597047,7,normal,True,0.07852798969542074,1.4327351203154584,0.004942077176481208,2026-03-05,76.57796570468027,signal,-0.23811928517113756,-0.0004448467335108943
all_35,ai_infrastructure_memory_cxl_demand,META,2026-07-09,2026-07-10,661.0003668823241,1,normal,True,0.05292065914532196,1.4259067324157644,0.04570223487575298,2026-07-23,607.5122171942064,stop,-55.48814968811769,-0.0838189107801222
ai_capex_broad,pcb_electronics_manufacturing,TTMI,2024-10-16,2024-10-17,20.290270458221432,23,normal,True,0.05925821792471986,1.6277370613357838,0.006954858561044164,2024-10-22,19.25073045730591,signal,-25.90942002105703,-0.05540033656445286
ai_capex_broad,network_infrastructure,NOK,2024-10-18,2024-10-21,4.59639241140037,104,normal,True,0.05260410827980411,2.684802454304195,8.666088580078224e-08,2024-11-07,4.463442289010513,signal,-15.826812728545121,-0.033039651333691675
ai_capex_broad,interconnect_custom_silicon,MRVL,2024-11-06,2024-11-07,91.39130630876161,5,normal,True,0.24659654127131214,1.4018545821037263,0.01202702133532374,2024-12-09,111.09721993248507,signal,96.52956811861736,0.21078325445694263
ai_capex_broad,optical_interconnect,LITE,2024-11-06,2024-11-07,73.14306969451904,6,normal,True,0.06471914158678838,3.1480530386243246,0.015284124711181235,2024-12-09,93.28661725616453,signal,118.86128536987303,0.2702262374906154
ai_capex_broad,optical_interconnect,COHR,2024-11-07,2024-11-08,108.81870908355712,4,normal,True,0.08020589339469852,2.759879486104097,-0.0067610587885121864,2024-11-14,100.01309914451568,stop,-37.222439756165784,-0.08531878682008104
ai_capex_broad,semiconductor_test,TER,2024-12-13,2024-12-16,127.39127579622715,3,normal,True,0.1527838396047143,1.7190458489036131,0.038143111228213566,2025-01-17,139.14279627465027,signal,33.25456143526935,0.08678714217486676
ai_capex_broad,ai_infrastructure_memory_cxl_demand,META,2025-01-24,2025-01-27,624.1515457688685,1,normal,True,0.03002585423898596,1.7203991551993993,-0.03224775320573425,2025-02-21,692.4608383688153,signal,66.30929259994684,0.10606914923067753
ai_capex_broad,ai_compute_foundry,INTC,2025-02-12,2025-02-13,22.862840152740475,21,normal,True,0.15832514102223438,2.0477640622514173,0.016014262352415987,2025-03-04,21.012779127580714,stop,-40.851281528355,-0.0849087791469204
ai_capex_broad,memory_storage,MU,2025-06-03,2025-06-04,102.22193788042377,4,normal,True,0.12816598934854562,1.2734538019346675,0.0012713738545049313,2025-07-07,120.8648261777079,signal,72.57155318913652,0.1770522610634667
ai_capex_broad,memory_storage,WDC,2025-06-05,2025-06-06,55.81465130784074,8,normal,True,0.10281018658558994,1.777675254352524,0.01562220111287016,2025-07-09,64.10193556292896,signal,64.29827404070573,0.14367776822308645
ai_capex_broad,semiconductor_equipment,KLAC,2025-06-09,2025-06-10,82.48033538898751,6,normal,True,0.03529567925839605,1.3094071376298344,4.2374546094237076e-08,2025-07-11,91.86536976047829,signal,54.310206228944594,0.10952243654357904
ai_capex_broad,optical_interconnect,LITE,2025-07-15,2025-07-16,98.1980984725952,5,normal,True,0.05851907338361295,1.6159170396458533,-0.0004075903380489354,2025-08-14,117.19268756103517,signal,92.97294544219983,0.18897305310852863
ai_capex_broad,memory_storage,WDC,2025-07-23,2025-07-24,69.0819847411973,7,normal,True,0.06130543969938462,1.2523827595460186,-0.0017311720198082137,2025-08-22,74.50330922145352,signal,35.949271361793535,0.07418738786205725
ai_capex_broad,ai_power_nuclear_generation,CEG,2025-07-30,2025-07-31,348.00002547256435,1,normal,True,0.04726915449153046,1.3536050591358055,0.012193366427526664,2025-08-12,330.9769778783613,signal,-19.023047594203035,-0.054507295718517014
ai_capex_broad,optical_network,GLW,2025-08-28,2025-08-29,67.96451310413542,7,normal,True,0.05499997085732633,1.4241604990411723,-0.004224266504745833,2025-09-30,79.6362386835006,signal,79.70207905555628,0.16717737379022754
ai_capex_broad,network_infrastructure,NOK,2025-09-04,2025-09-05,4.54453996181488,114,normal,True,0.10520080259704767,2.853243812887454,-0.013043466092057199,2025-09-30,4.705290038108826,signal,16.325508697509918,0.03145100095334383
ai_capex_broad,memory_storage,MU,2025-09-05,2025-09-08,130.47115444503285,3,normal,True,0.16688975317568056,1.5987176951819895,-0.006241799689386984,2025-10-07,194.4649377694192,signal,189.98134997315913,0.48413565721858526
ai_capex_broad,network_infrastructure,NOK,2025-10-10,2025-10-13,5.2752699809074395,102,normal,True,0.1105289202279982,1.4798952658858116,-0.00939853178975536,2025-11-11,6.8931000952720645,signal,163.01867166519173,0.3024030128469159
ai_capex_broad,interconnect_custom_silicon,AVGO,2025-10-29,2025-10-30,384.63087940227877,1,normal,True,0.0530952160516287,1.2043002456801046,0.0010881233560695591,2025-11-04,353.50654864104644,stop,-33.12433076123233,-0.08589646869715016
ai_capex_broad,physical_ai_autonomy,TSLA,2025-12-12,2025-12-15,469.90944244384764,1,normal,True,0.11474936654233336,1.2301213960546282,0.02283425828273744,2025-12-30,460.62890634155275,signal,-11.280536102294889,-0.02395478851252809
ai_capex_broad,semiconductor_equipment,KLAC,2026-01-05,2026-01-06,136.7155558124338,4,normal,True,0.07203422635182255,1.639138641895584,0.012466286440871777,2026-02-02,139.50344701172645,signal,9.151564797170636,0.016704135472029116
ai_capex_broad,semiconductor_test,TER,2026-01-05,2026-01-06,220.99503965232648,2,normal,True,0.05760035713094691,1.5546998405846684,0.006605897140861572,2026-02-05,265.2431580727787,signal,86.49623684090449,0.19525547158228646
ai_capex_broad,ai_infrastructure_memory_cxl_demand,META,2026-07-09,2026-07-10,661.0003668823241,1,normal,True,0.05292065914532196,1.4259067324157644,0.04570223487575298,2026-07-23,607.5122171942064,stop,-55.48814968811769,-0.0838189107801222
direct_semiconductor_chain,pcb_electronics_manufacturing,TTMI,2024-10-16,2024-10-17,20.290270458221432,23,normal,True,0.05925821792471986,1.6277370613357838,0.006954858561044164,2024-10-22,19.25073045730591,signal,-25.90942002105703,-0.05540033656445286
direct_semiconductor_chain,network_infrastructure,NOK,2024-10-18,2024-10-21,4.59639241140037,104,normal,True,0.05260410827980411,2.684802454304195,8.666088580078224e-08,2024-11-07,4.463442289010513,signal,-15.826812728545121,-0.033039651333691675
direct_semiconductor_chain,interconnect_custom_silicon,MRVL,2024-11-06,2024-11-07,91.39130630876161,5,normal,True,0.24659654127131214,1.4018545821037263,0.01202702133532374,2024-12-09,111.09721993248507,signal,96.52956811861736,0.21078325445694263
direct_semiconductor_chain,optical_interconnect,LITE,2024-11-06,2024-11-07,73.14306969451904,6,normal,True,0.06471914158678838,3.1480530386243246,0.015284124711181235,2024-12-09,93.28661725616453,signal,118.86128536987303,0.2702262374906154
direct_semiconductor_chain,optical_interconnect,COHR,2024-11-07,2024-11-08,108.81870908355712,4,normal,True,0.08020589339469852,2.759879486104097,-0.0067610587885121864,2024-11-14,100.01309914451568,stop,-37.222439756165784,-0.08531878682008104
direct_semiconductor_chain,semiconductor_test,TER,2024-12-13,2024-12-16,127.39127579622715,3,normal,True,0.1527838396047143,1.7190458489036131,0.038143111228213566,2025-01-17,139.14279627465027,signal,33.25456143526935,0.08678714217486676
direct_semiconductor_chain,ai_compute_foundry,INTC,2025-02-12,2025-02-13,22.862840152740475,21,normal,True,0.15832514102223438,2.0477640622514173,0.016014262352415987,2025-03-04,21.012779127580714,stop,-40.851281528355,-0.0849087791469204
direct_semiconductor_chain,network_infrastructure,NOK,2025-02-12,2025-02-13,4.85573469473637,101,normal,True,0.10586072259251855,1.2034700895500003,-0.011976022002950781,2025-02-28,4.7187634872655755,signal,-15.834091954550217,-0.03222049446846701
direct_semiconductor_chain,memory_storage,WDC,2025-02-18,2025-02-19,53.97184286902098,9,normal,True,0.11533293096187947,1.2485357622920328,-0.0051367111836368995,2025-02-24,49.60444134405981,stop,-41.30661372465056,-0.08486266761370763
direct_semiconductor_chain,memory_storage,MU,2025-06-03,2025-06-04,102.22193788042377,4,normal,True,0.12816598934854562,1.2734538019346675,0.0012713738545049313,2025-07-07,120.8648261777079,signal,72.57155318913652,0.1770522610634667
direct_semiconductor_chain,memory_storage,WDC,2025-06-05,2025-06-06,55.81465130784074,8,normal,True,0.10281018658558994,1.777675254352524,0.01562220111287016,2025-07-09,64.10193556292896,signal,64.29827404070573,0.14367776822308645
direct_semiconductor_chain,semiconductor_equipment,KLAC,2025-06-09,2025-06-10,82.48033538898751,5,normal,True,0.03529567925839605,1.3094071376298344,4.2374546094237076e-08,2025-07-11,91.86536976047829,signal,44.925171857453904,0.10867196328145919
direct_semiconductor_chain,optical_interconnect,LITE,2025-07-15,2025-07-16,98.1980984725952,5,normal,True,0.05851907338361295,1.6159170396458533,-0.0004075903380489354,2025-08-14,117.19268756103517,signal,92.97294544219983,0.18897305310852863
direct_semiconductor_chain,memory_storage,WDC,2025-07-23,2025-07-24,69.0819847411973,7,normal,True,0.06130543969938462,1.2523827595460186,-0.0017311720198082137,2025-08-22,74.50330922145352,signal,35.949271361793535,0.07418738786205725
direct_semiconductor_chain,optical_interconnect,COHR,2025-08-07,2025-08-08,114.34423336029052,4,normal,True,0.20194772926451976,1.7068235807576055,0.0036022110631583892,2025-08-14,91.00889847564697,stop,-95.34133953857418,-0.20799768178302613
direct_semiconductor_chain,optical_network,GLW,2025-08-28,2025-08-29,67.96451310413542,7,normal,True,0.05499997085732633,1.4241604990411723,-0.004224266504745833,2025-09-30,79.6362386835006,signal,79.70207905555628,0.16717737379022754
direct_semiconductor_chain,network_infrastructure,NOK,2025-09-04,2025-09-05,4.54453996181488,110,normal,True,0.10520080259704767,2.853243812887454,-0.013043466092057199,2025-09-30,4.705290038108826,signal,15.68250839233417,0.03130869895999492
direct_semiconductor_chain,memory_storage,MU,2025-09-05,2025-09-08,130.47115444503285,3,normal,True,0.16688975317568056,1.5987176951819895,-0.006241799689386984,2025-10-07,194.4649377694192,signal,189.98134997315913,0.48413565721858526
direct_semiconductor_chain,network_infrastructure,NOK,2025-10-10,2025-10-13,5.2752699809074395,99,normal,True,0.1105289202279982,1.4798952658858116,-0.00939853178975536,2025-11-11,6.8931000952720645,signal,158.16518132209785,0.30227359571930007
direct_semiconductor_chain,interconnect_custom_silicon,AVGO,2025-10-29,2025-10-30,384.63087940227877,1,normal,True,0.0530952160516287,1.2043002456801046,0.0010881233560695591,2025-11-04,353.50654864104644,stop,-33.12433076123233,-0.08589646869715016
direct_semiconductor_chain,semiconductor_equipment,KLAC,2026-01-05,2026-01-06,136.7155558124338,3,normal,True,0.07203422635182255,1.639138641895584,0.012466286440871777,2026-02-02,139.50344701172645,signal,6.363673597877948,0.015477867393509615
direct_semiconductor_chain,semiconductor_test,TER,2026-01-05,2026-01-06,220.99503965232648,2,normal,True,0.05760035713094691,1.5546998405846684,0.006605897140861572,2026-02-05,265.2431580727787,signal,86.49623684090449,0.19525547158228646
legacy_supergroup_mapped,network_infrastructure,NOK,2024-10-18,2024-10-21,4.59639241140037,104,normal,True,0.05260410827980411,2.684802454304195,8.666088580078224e-08,2024-11-07,4.463442289010513,signal,-15.826812728545121,-0.033039651333691675
legacy_supergroup_mapped,interconnect_custom_silicon,MRVL,2024-11-06,2024-11-07,91.39130630876161,5,normal,True,0.24659654127131214,1.4018545821037263,0.01202702133532374,2024-12-09,111.09721993248507,signal,96.52956811861736,0.21078325445694263
legacy_supergroup_mapped,optical_interconnect,LITE,2024-11-06,2024-11-07,73.14306969451904,6,normal,True,0.06471914158678838,3.1480530386243246,0.015284124711181235,2024-12-09,93.28661725616453,signal,118.86128536987303,0.2702262374906154
legacy_supergroup_mapped,optical_interconnect,COHR,2024-11-07,2024-11-08,108.81870908355712,4,normal,True,0.08020589339469852,2.759879486104097,-0.0067610587885121864,2024-11-14,100.01309914451568,stop,-37.222439756165784,-0.08531878682008104
legacy_supergroup_mapped,semiconductor_test,TER,2024-12-13,2024-12-16,127.39127579622715,3,normal,True,0.1527838396047143,1.7190458489036131,0.038143111228213566,2025-01-17,139.14279627465027,signal,33.25456143526935,0.08678714217486676
legacy_supergroup_mapped,ai_infrastructure_memory_cxl_demand,META,2025-01-24,2025-01-27,624.1515457688685,1,normal,True,0.03002585423898596,1.7203991551993993,-0.03224775320573425,2025-02-21,692.4608383688153,signal,66.30929259994684,0.10606914923067753
legacy_supergroup_mapped,ai_compute_foundry,INTC,2025-02-12,2025-02-13,22.862840152740475,21,normal,True,0.15832514102223438,2.0477640622514173,0.016014262352415987,2025-03-04,21.012779127580714,stop,-40.851281528355,-0.0849087791469204
legacy_supergroup_mapped,memory_storage,MU,2025-06-03,2025-06-04,102.22193788042377,4,normal,True,0.12816598934854562,1.2734538019346675,0.0012713738545049313,2025-07-07,120.8648261777079,signal,72.57155318913652,0.1770522610634667
legacy_supergroup_mapped,memory_storage,WDC,2025-06-05,2025-06-06,55.81465130784074,8,normal,True,0.10281018658558994,1.777675254352524,0.01562220111287016,2025-07-09,64.10193556292896,signal,64.29827404070573,0.14367776822308645
legacy_supergroup_mapped,semiconductor_equipment,KLAC,2025-06-09,2025-06-10,82.48033538898751,6,normal,True,0.03529567925839605,1.3094071376298344,4.2374546094237076e-08,2025-07-11,91.86536976047829,signal,54.310206228944594,0.10952243654357904
legacy_supergroup_mapped,optical_interconnect,LITE,2025-07-15,2025-07-16,98.1980984725952,5,normal,True,0.05851907338361295,1.6159170396458533,-0.0004075903380489354,2025-08-14,117.19268756103517,signal,92.97294544219983,0.18897305310852863
legacy_supergroup_mapped,memory_storage,WDC,2025-07-23,2025-07-24,69.0819847411973,7,normal,True,0.06130543969938462,1.2523827595460186,-0.0017311720198082137,2025-08-22,74.50330922145352,signal,35.949271361793535,0.07418738786205725
legacy_supergroup_mapped,optical_interconnect,COHR,2025-08-07,2025-08-08,114.34423336029052,4,normal,True,0.20194772926451976,1.7068235807576055,0.0036022110631583892,2025-08-14,91.00889847564697,stop,-95.34133953857418,-0.20799768178302613
legacy_supergroup_mapped,optical_network,GLW,2025-08-28,2025-08-29,67.96451310413542,7,normal,True,0.05499997085732633,1.4241604990411723,-0.004224266504745833,2025-09-30,79.6362386835006,signal,79.70207905555628,0.16717737379022754
legacy_supergroup_mapped,network_infrastructure,NOK,2025-09-04,2025-09-05,4.54453996181488,113,normal,True,0.10520080259704767,2.853243812887454,-0.013043466092057199,2025-09-30,4.705290038108826,signal,16.164758621215924,0.03141636810165263
legacy_supergroup_mapped,memory_storage,MU,2025-09-05,2025-09-08,130.47115444503285,3,normal,True,0.16688975317568056,1.5987176951819895,-0.006241799689386984,2025-10-07,194.4649377694192,signal,189.98134997315913,0.48413565721858526
legacy_supergroup_mapped,network_infrastructure,NOK,2025-10-10,2025-10-13,5.2752699809074395,101,normal,True,0.1105289202279982,1.4798952658858116,-0.00939853178975536,2025-11-11,6.8931000952720645,signal,161.40084155082718,0.30236072644255346
legacy_supergroup_mapped,interconnect_custom_silicon,AVGO,2025-10-29,2025-10-30,384.63087940227877,1,normal,True,0.0530952160516287,1.2043002456801046,0.0010881233560695591,2025-11-04,353.50654864104644,stop,-33.12433076123233,-0.08589646869715016
legacy_supergroup_mapped,semiconductor_equipment,KLAC,2026-01-05,2026-01-06,136.7155558124338,4,normal,True,0.07203422635182255,1.639138641895584,0.012466286440871777,2026-02-02,139.50344701172645,signal,9.151564797170636,0.016704135472029116
legacy_supergroup_mapped,semiconductor_test,TER,2026-01-05,2026-01-06,220.99503965232648,2,normal,True,0.05760035713094691,1.5546998405846684,0.006605897140861572,2026-02-05,265.2431580727787,signal,86.49623684090449,0.19525547158228646
legacy_supergroup_mapped,ai_infrastructure_memory_cxl_demand,META,2026-07-09,2026-07-10,661.0003668823241,1,normal,True,0.05292065914532196,1.4259067324157644,0.04570223487575298,2026-07-23,607.5122171942064,stop,-55.48814968811769,-0.0838189107801222
