date,atr_03_loc_00,atr_03_loc_25,atr_03_loc_50,atr_03_loc_75,atr_04_loc_00,atr_04_loc_25,atr_04_loc_50,atr_04_loc_75,atr_05_loc_00,atr_05_loc_25,atr_05_loc_50,atr_05_loc_75,atr_06_loc_00,atr_06_loc_25,atr_06_loc_50,atr_06_loc_75,atr_100_loc_00,atr_100_loc_25,atr_100_loc_50,atr_100_loc_75
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696,0.0006372965768177696
2024-10-18,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806,-0.0001915416732127806
2024-10-21,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792,-0.00417415958593792
2024-10-22,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633,-0.0009604435878146633
2024-10-23,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887,-0.0005085597403234887
2024-10-24,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686,0.0020352574030688686
2024-10-25,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001,-0.0005077767402345001
2024-10-28,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473,0.0030481999549929473
2024-10-29,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748,-0.0016882972301591748
2024-10-30,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076,-0.001183805021760076
2024-10-31,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994,-0.0011852246655505994
2024-11-01,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662,0.0003390481309830662
2024-11-04,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898,-0.0010167664437837898
2024-11-05,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913,0.0006785231270209913
2024-11-06,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453,-0.0022037256583320453
2024-11-07,-7.590898413223357e-05,-7.590898413223357e-05,-7.590898413223357e-05,-7.590898413223357e-05,0.001866498735320965,0.001866498735320965,0.001866498735320965,0.0024286279144782874,0.001866498735320965,0.001866498735320965,0.001866498735320965,0.0024286279144782874,0.001866498735320965,0.001866498735320965,0.001866498735320965,0.0024286279144782874,0.001866498735320965,0.001866498735320965,0.001866498735320965,0.0024286279144782874
2024-11-08,0.000755123229411403,0.000755123229411403,0.000755123229411403,0.000755123229411403,0.010782260985722214,0.010782260985722214,0.010782260985722214,0.010802467726882092,0.010782260985722214,0.010782260985722214,0.010782260985722214,0.010802467726882092,0.010782260985722214,0.010782260985722214,0.010782260985722214,0.010802467726882092,0.010782260985722214,0.010782260985722214,0.010782260985722214,0.010802467726882092
2024-11-11,-3.947533693748895e-05,-3.947533693748895e-05,-3.947533693748895e-05,-3.947533693748895e-05,-0.0019711878084279766,-0.0019711878084279766,-0.0019711878084279766,-0.004120766534536968,-0.0019711878084279766,-0.0019711878084279766,-0.0019711878084279766,-0.004120766534536968,-0.0019711878084279766,-0.0019711878084279766,-0.0019711878084279766,-0.004120766534536968,-0.0019711878084279766,-0.0019711878084279766,-0.0019711878084279766,-0.004120766534536968
2024-11-12,0.0001480294004800875,0.0001480294004800875,0.0001480294004800875,0.0001480294004800875,-7.672325869556573e-05,-7.672325869556573e-05,-7.672325869556573e-05,-0.003179862218965046,-7.672325869556573e-05,-7.672325869556573e-05,-7.672325869556573e-05,-0.003179862218965046,-7.672325869556573e-05,-7.672325869556573e-05,-7.672325869556573e-05,-0.003179862218965046,-7.672325869556573e-05,-7.672325869556573e-05,-7.672325869556573e-05,-0.003179862218965046
2024-11-13,1.644755121144037e-05,1.644755121144037e-05,1.644755121144037e-05,1.644755121144037e-05,-0.0016918445931590753,-0.0016918445931590753,-0.0016918445931590753,0.0028329646674460918,-0.0016918445931590753,-0.0016918445931590753,-0.0016918445931590753,0.0028329646674460918,-0.0016918445931590753,-0.0016918445931590753,-0.0016918445931590753,0.0028329646674460918,-0.0016918445931590753,-0.0016918445931590753,-0.0016918445931590753,0.0028329646674460918
2024-11-14,-0.0008485599369610908,-0.0008485599369610908,-0.0008485599369610908,-0.0008485599369610908,-0.004363524731847868,-0.004363524731847868,-0.004363524731847868,-0.004556478182790036,-0.004363524731847868,-0.004363524731847868,-0.004363524731847868,-0.004556478182790036,-0.004363524731847868,-0.004363524731847868,-0.004363524731847868,-0.004556478182790036,-0.004363524731847868,-0.004363524731847868,-0.004363524731847868,-0.004556478182790036
2024-11-15,-0.0010895769377693432,-0.0010895769377693432,-0.0010895769377693432,-0.0010895769377693432,-0.006075461863174536,-0.006075461863174536,-0.006075461863174536,-0.005735961333372952,-0.006075461863174536,-0.006075461863174536,-0.006075461863174536,-0.005735961333372952,-0.006075461863174536,-0.006075461863174536,-0.006075461863174536,-0.005735961333372952,-0.006075461863174536,-0.006075461863174536,-0.006075461863174536,-0.005735961333372952
2024-11-18,0.0006557790183654433,0.0006557790183654433,0.0006557790183654433,0.0006557790183654433,-0.0001815632271534584,-0.0001815632271534584,-0.0001815632271534584,0.0005648055206000091,-0.0001815632271534584,-0.0001815632271534584,-0.0001815632271534584,0.0005648055206000091,-0.0001815632271534584,-0.0001815632271534584,-0.0001815632271534584,0.0005648055206000091,-0.0001815632271534584,-0.0001815632271534584,-0.0001815632271534584,0.0005648055206000091
2024-11-19,0.0010439451936818944,0.0010439451936818944,0.0010439451936818944,0.0010439451936818944,0.0024841256824106317,0.0024841256824106317,0.0024841256824106317,2.016442768404403e-05,0.0024841256824106317,0.0024841256824106317,0.0024841256824106317,2.016442768404403e-05,0.0024841256824106317,0.0024841256824106317,0.0024841256824106317,2.016442768404403e-05,0.0024841256824106317,0.0024841256824106317,0.0024841256824106317,2.016442768404403e-05
2024-11-20,0.0006086085155152521,0.0006086085155152521,0.0006086085155152521,0.0006086085155152521,0.00042398896648565554,0.00042398896648565554,0.00042398896648565554,-0.000584635489004337,0.00042398896648565554,0.00042398896648565554,0.00042398896648565554,-0.000584635489004337,0.00042398896648565554,0.00042398896648565554,0.00042398896648565554,-0.000584635489004337,0.00042398896648565554,0.00042398896648565554,0.00042398896648565554,-0.000584635489004337
2024-11-21,0.0005523412430807895,0.0005523412430807895,0.0005523412430807895,0.0005523412430807895,0.005728056019224326,0.005728056019224326,0.005728056019224326,0.004467989216311086,0.005728056019224326,0.005728056019224326,0.005728056019224326,0.004467989216311086,0.005728056019224326,0.005728056019224326,0.005728056019224326,0.004467989216311086,0.005728056019224326,0.005728056019224326,0.005728056019224326,0.004467989216311086
2024-11-22,-4.6008992345414335e-05,-4.6008992345414335e-05,-4.6008992345414335e-05,-4.6008992345414335e-05,0.003123577970129743,0.003123577970129743,0.003123577970129743,0.0036749602624093214,0.003123577970129743,0.003123577970129743,0.003123577970129743,0.0036749602624093214,0.003123577970129743,0.003123577970129743,0.003123577970129743,0.0036749602624093214,0.003123577970129743,0.003123577970129743,0.003123577970129743,0.0036749602624093214
2024-11-25,-0.001413015021681785,-0.001413015021681785,-0.001413015021681785,-0.001413015021681785,-0.002107567892140616,-0.002107567892140616,-0.002107567892140616,-0.0007803187285729818,-0.002107567892140616,-0.002107567892140616,-0.002107567892140616,-0.0007803187285729818,-0.002107567892140616,-0.002107567892140616,-0.002107567892140616,-0.0007803187285729818,-0.002107567892140616,-0.002107567892140616,-0.002107567892140616,-0.0007803187285729818
2024-11-26,0.0007831932631665595,0.0007831932631665595,0.0007831932631665595,0.0007831932631665595,0.0005260782201805814,0.0005260782201805814,0.0005260782201805814,-0.0026831980176181824,0.0005260782201805814,0.0005260782201805814,0.0005260782201805814,-0.0026831980176181824,0.0005260782201805814,0.0005260782201805814,0.0005260782201805814,-0.0026831980176181824,0.0005260782201805814,0.0005260782201805814,0.0005260782201805814,-0.0026831980176181824
2024-11-27,-0.0025220275306925277,-0.0025220275306925277,-0.0025220275306925277,-0.0025220275306925277,-0.005723463597837819,-0.005723463597837819,-0.005723463597837819,-0.004124131870186454,-0.005723463597837819,-0.005723463597837819,-0.005723463597837819,-0.004124131870186454,-0.005723463597837819,-0.005723463597837819,-0.005723463597837819,-0.004124131870186454,-0.005723463597837819,-0.005723463597837819,-0.005723463597837819,-0.004124131870186454
2024-11-29,0.00020310532541922832,0.00020310532541922832,0.00020310532541922832,0.00020310532541922832,0.005371477370188504,0.005371477370188504,0.005371477370188504,0.0032257480624389157,0.005371477370188504,0.005371477370188504,0.005371477370188504,0.0032257480624389157,0.005371477370188504,0.005371477370188504,0.005371477370188504,0.0032257480624389157,0.005371477370188504,0.005371477370188504,0.005371477370188504,0.0032257480624389157
2024-12-02,0.0,0.0,0.0,0.0,0.00285606485635026,0.00285606485635026,0.00285606485635026,-0.0006028806173578038,0.00285606485635026,0.00285606485635026,0.00285606485635026,-0.0006028806173578038,0.00285606485635026,0.00285606485635026,0.00285606485635026,-0.0006028806173578038,0.00285606485635026,0.00285606485635026,0.00285606485635026,-0.0006028806173578038
2024-12-03,0.0,0.0,0.0,0.0,0.001535918260174185,0.001535918260174185,0.001535918260174185,0.002342598832604015,0.001535918260174185,0.001535918260174185,0.001535918260174185,0.002342598832604015,0.001535918260174185,0.001535918260174185,0.001535918260174185,0.002342598832604015,0.001535918260174185,0.001535918260174185,0.001535918260174185,0.002342598832604015
2024-12-04,0.0,0.0,0.0,0.0,0.024514538707111067,0.024514538707111067,0.024514538707111067,0.006218976338835169,0.024514538707111067,0.024514538707111067,0.024514538707111067,0.006218976338835169,0.024514538707111067,0.024514538707111067,0.024514538707111067,0.006218976338835169,0.024514538707111067,0.024514538707111067,0.024514538707111067,0.006218976338835169
2024-12-05,0.0,0.0,0.0,0.0,-0.006043130141861641,-0.006043130141861641,-0.006043130141861641,-0.0022529068760585025,-0.006043130141861641,-0.006043130141861641,-0.006043130141861641,-0.0022529068760585025,-0.006043130141861641,-0.006043130141861641,-0.006043130141861641,-0.0022529068760585025,-0.006043130141861641,-0.006043130141861641,-0.006043130141861641,-0.0022529068760585025
2024-12-06,0.0,0.0,0.0,0.0,0.00030876011907321477,0.00030876011907321477,0.00030876011907321477,0.0001998192334113913,0.00030876011907321477,0.00030876011907321477,0.00030876011907321477,0.0001998192334113913,0.00030876011907321477,0.00030876011907321477,0.00030876011907321477,0.0001998192334113913,0.00030876011907321477,0.00030876011907321477,0.00030876011907321477,0.0001998192334113913
2024-12-09,0.0,0.0,0.0,0.0,-0.001429617177998832,-0.001429617177998832,-0.001429617177998832,0.00027964960832860264,-0.001429617177998832,-0.001429617177998832,-0.001429617177998832,0.00027964960832860264,-0.001429617177998832,-0.001429617177998832,-0.001429617177998832,0.00027964960832860264,-0.001429617177998832,-0.001429617177998832,-0.001429617177998832,0.00027964960832860264
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.000533567560585757,0.000533567560585757,0.000533567560585757,0.0,0.000533567560585757,0.000533567560585757,0.000533567560585757,0.0,0.000533567560585757,0.000533567560585757,0.000533567560585757,0.0,0.000533567560585757,0.000533567560585757,0.000533567560585757,0.0
2024-12-17,0.0,0.0,0.0,0.0,-0.0007145928206423457,-0.0007145928206423457,-0.0007145928206423457,0.0,-0.001693980299340092,-0.001693980299340092,-0.001693980299340092,0.0,-0.001693980299340092,-0.001693980299340092,-0.001693980299340092,0.0,-0.001693980299340092,-0.001693980299340092,-0.001693980299340092,0.0
2024-12-18,0.0,0.0,0.0,0.0,-0.00206259748163673,-0.00206259748163673,-0.00206259748163673,0.0,-0.005116121944600538,-0.005116121944600538,-0.005116121944600538,0.0,-0.005116121944600538,-0.005116121944600538,-0.005116121944600538,0.0,-0.005116121944600538,-0.005116121944600538,-0.005116121944600538,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.000692197101539227,0.000692197101539227,0.000692197101539227,0.0,-0.008546599155222934,-0.008546599155222934,-0.008546599155222934,0.0,-0.008546599155222934,-0.008546599155222934,-0.008546599155222934,0.0,-0.008546599155222934,-0.008546599155222934,-0.008546599155222934,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.00037022515993245797,0.00037022515993245797,0.00037022515993245797,0.0,0.00037518969233807375,0.00037518969233807375,0.00037518969233807375,0.0,0.00037518969233807375,0.00037518969233807375,0.00037518969233807375,0.0,0.00037518969233807375,0.00037518969233807375,0.00037518969233807375,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0012271219900139574,0.0012271219900139574,0.0012271219900139574,0.0,0.0012435709046560994,0.0012435709046560994,0.0012435709046560994,0.0,0.0012435709046560994,0.0012435709046560994,0.0012435709046560994,0.0,0.0012435709046560994,0.0012435709046560994,0.0012435709046560994,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0007246635051250117,0.0007246635051250117,0.0007246635051250117,0.0,0.0007343651675284502,0.0007343651675284502,0.0007343651675284502,0.0,0.0007343651675284502,0.0007343651675284502,0.0007343651675284502,0.0,0.0007343651675284502,0.0007343651675284502,0.0007343651675284502,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.00042769111712726016,0.00042769111712726016,0.00042769111712726016,0.0,0.0004334127657623643,0.0004334127657623643,0.0004334127657623643,0.0,0.0004334127657623643,0.0004334127657623643,0.0004334127657623643,0.0,0.0004334127657623643,0.0004334127657623643,0.0004334127657623643,0.0
2024-12-27,0.0,0.0,0.0,0.0,-0.001117339151969099,-0.001117339151969099,-0.001117339151969099,0.0,-0.0011322804312268175,-0.0011322804312268175,-0.0011322804312268175,0.0,-0.0011322804312268175,-0.0011322804312268175,-0.0011322804312268175,0.0,-0.0011322804312268175,-0.0011322804312268175,-0.0011322804312268175,0.0
2024-12-30,0.0,0.0,0.0,0.0,-0.0008948614992395632,-0.0008948614992395632,-0.0008948614992395632,0.0,-0.0009068413280222121,-0.0009068413280222121,-0.0009068413280222121,0.0,-0.0009068413280222121,-0.0009068413280222121,-0.0009068413280222121,0.0,-0.0009068413280222121,-0.0009068413280222121,-0.0009068413280222121,0.0
2024-12-31,0.0,0.0,0.0,0.0,-0.0003796848079766768,-0.0003796848079766768,-0.0003796848079766768,0.0,-0.00038477239701695254,-0.00038477239701695254,-0.00038477239701695254,0.0,-0.00038477239701695254,-0.00038477239701695254,-0.00038477239701695254,0.0,-0.00038477239701695254,-0.00038477239701695254,-0.00038477239701695254,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.00031166205192545426,0.00031166205192545426,0.00031166205192545426,0.0,0.00031583977707927424,0.00031583977707927424,0.00031583977707927424,0.0,0.00031583977707927424,0.00031583977707927424,0.00031583977707927424,0.0,0.00031583977707927424,0.00031583977707927424,0.00031583977707927424,0.0
