Date,DUK
2000-05-09,15.71536636352539
2000-05-10,16.300161361694336
2000-05-11,16.7874813079834
2000-05-12,16.35896873474121
2000-05-15,16.585819244384766
2000-05-16,16.115312576293945
2000-05-17,15.896843910217285
2000-05-18,16.081693649291992
2000-05-19,16.518613815307617
2000-05-22,16.80428123474121
2000-05-23,16.0480899810791
2000-05-24,15.9976806640625
2000-05-25,15.913656234741211
2000-05-26,16.081693649291992
2000-05-30,15.712004661560059
2000-05-31,15.661598205566406
2000-06-01,15.627979278564453
2000-06-02,15.510351181030273
2000-06-05,15.224685668945312
2000-06-06,15.560769081115723
2000-06-07,15.543956756591797
2000-06-08,15.661598205566406
2000-06-09,15.9976806640625
2000-06-12,16.00608253479004
2000-06-13,16.21613883972168
2000-06-14,16.132102966308594
2000-06-15,16.333763122558594
2000-06-16,16.577428817749023
2000-06-19,16.434587478637695
2000-06-20,16.09850311279297
2000-06-21,16.0480899810791
2000-06-22,15.779217720031738
2000-06-23,15.964066505432129
2000-06-26,15.896843910217285
2000-06-27,15.510351181030273
2000-06-28,15.875845909118652
2000-06-29,15.510351181030273
2000-06-30,15.157464981079102
2000-07-03,15.510351181030273
2000-07-05,15.224685668945312
2000-07-06,15.627979278564453
2000-07-07,16.132102966308594
2000-07-10,16.333763122558594
2000-07-11,16.501806259155273
2000-07-12,16.367374420166016
2000-07-13,16.48499870300293
2000-07-14,16.300161361694336
2000-07-17,16.375768661499023
2000-07-18,16.68665313720703
2000-07-19,17.224397659301758
2000-07-20,16.7874813079834
2000-07-21,16.73706817626953
2000-07-24,16.770679473876953
2000-07-25,17.056352615356445
2000-07-26,16.7874813079834
2000-07-27,17.005935668945312
2000-07-28,16.938709259033203
2000-07-31,16.585819244384766
2000-08-01,17.02274513244629
2000-08-02,17.476449966430664
2000-08-03,18.0520076751709
2000-08-04,18.215843200683594
2000-08-07,18.606544494628906
2000-08-08,18.80399513244629
2000-08-09,18.339046478271484
2000-08-10,18.347524642944336
2000-08-11,18.444917678833008
2000-08-14,18.74979019165039
2000-08-15,18.78366470336914
2000-08-16,18.66933822631836
2000-08-17,18.817550659179688
2000-08-18,18.85141372680664
2000-08-21,18.885292053222656
2000-08-22,19.05467414855957
2000-08-23,19.308732986450195
2000-08-24,19.10548210144043
2000-08-25,19.08854103088379
2000-08-28,19.427288055419922
2000-08-29,19.461170196533203
2000-08-30,19.918476104736328
2000-08-31,20.278404235839844
2000-09-01,20.261465072631836
2000-09-05,20.799240112304688
2000-09-06,21.375099182128906
2000-09-07,21.070220947265625
2000-09-08,21.773128509521484
2000-09-11,22.594600677490234
2000-09-12,22.848670959472656
2000-09-13,22.611530303955078
2000-09-14,22.425216674804688
2000-09-15,22.022958755493164
2000-09-18,22.099185943603516
2000-09-19,21.070220947265625
2000-09-20,20.731475830078125
2000-09-21,20.257238388061523
2000-09-22,20.562118530273438
2000-09-25,21.52753257751465
2000-09-26,22.323604583740234
2000-09-27,22.24314308166504
2000-09-28,23.01803970336914
2000-09-29,23.242448806762695
2000-10-02,23.560033798217773
2000-10-03,23.2721004486084
2000-10-04,22.408283233642578
2000-10-05,21.798555374145508
2000-10-06,22.17116928100586
2000-10-09,22.34053611755371
2000-10-10,22.679306030273438
2000-10-11,22.713163375854492
2000-10-12,22.492977142333984
2000-10-13,23.0688533782959
2000-10-16,23.475351333618164
2000-10-17,23.847970962524414
2000-10-18,23.576980590820312
2000-10-19,23.543102264404297
2000-10-20,23.390657424926758
2000-10-23,23.01803970336914
2000-10-24,22.899477005004883
2000-10-25,22.679306030273438
2000-10-26,22.001794815063477
2000-10-27,22.492977142333984
2000-10-30,23.204341888427734
2000-10-31,23.424541473388672
2000-11-01,23.509231567382812
2000-11-02,22.967227935791016
2000-11-03,23.051908493041992
2000-11-06,23.153549194335938
2000-11-07,23.102731704711914
2000-11-08,22.95029067993164
2000-11-09,23.441484451293945
2000-11-10,23.712482452392578
2000-11-13,23.509231567382812
2000-11-14,22.933345794677734
2000-11-15,23.322053909301758
2000-11-16,23.731201171875
2000-11-17,24.072189331054688
2000-11-20,24.19150733947754
2000-11-21,23.45844841003418
2000-11-22,23.475494384765625
2000-11-24,23.45844841003418
2000-11-27,23.305007934570312
2000-11-28,23.475494384765625
2000-11-29,23.799413681030273
2000-11-30,24.532482147216797
2000-12-01,23.799413681030273
2000-12-04,24.25970458984375
2000-12-05,24.41314697265625
2000-12-06,23.56072425842285
2000-12-07,23.6289119720459
2000-12-08,23.390247344970703
2000-12-11,23.185665130615234
2000-12-12,22.92994499206543
2000-12-13,23.270898818969727
2000-12-14,22.57193374633789
2000-12-15,22.55489158630371
2000-12-18,23.185665130615234
2000-12-19,23.202714920043945
2000-12-20,23.356142044067383
2000-12-21,22.912900924682617
2000-12-22,23.049287796020508
2000-12-26,23.765304565429688
2000-12-27,23.765304565429688
2000-12-28,23.407310485839844
2000-12-29,23.253868103027344
2001-01-02,22.57193374633789
2001-01-03,21.122831344604492
2001-01-04,20.287464141845703
2001-01-05,19.912391662597656
2001-01-08,20.048782348632812
2001-01-09,19.281612396240234
2001-01-10,18.80426025390625
2001-01-11,17.968889236450195
2001-01-12,19.128170013427734
2001-01-16,19.111125946044922
2001-01-17,19.09407615661621
2001-01-18,19.622568130493164
2001-01-19,19.861251831054688
2001-01-22,20.185178756713867
2001-01-23,20.236316680908203
2001-01-24,20.35564613342285
2001-01-25,21.13987922668457
2001-01-26,21.00348663330078
2001-01-29,20.185178756713867
2001-01-30,19.80328369140625
2001-01-31,19.95059585571289
2001-02-01,20.0596866607666
2001-02-02,20.501585006713867
2001-02-05,21.325366973876953
2001-02-06,21.685415267944336
2001-02-07,21.81635093688965
2001-02-08,22.383724212646484
2001-02-09,22.5310115814209
2001-02-12,22.449176788330078
2001-02-13,22.22005271911621
2001-02-14,22.574317932128906
2001-02-15,22.025066375732422
2001-02-16,22.607269287109375
2001-02-20,23.12906837463379
2001-02-21,23.288354873657227
2001-02-22,23.216947555541992
2001-02-23,22.66220474243164
2001-02-26,22.794025421142578
2001-02-27,22.59079360961914
2001-02-28,22.38209342956543
2001-03-01,22.72261619567871
2001-03-02,22.239273071289062
2001-03-05,22.44249725341797
2001-03-06,22.629236221313477
2001-03-07,23.38721466064453
2001-03-08,23.881546020507812
2001-03-09,23.60141372680664
2001-03-12,22.360116958618164
2001-03-13,21.40989875793457
2001-03-14,20.83318519592285
2001-03-15,21.283571243286133
2001-03-16,21.420894622802734
2001-03-19,21.640588760375977
2001-03-20,21.50327491760254
2001-03-21,21.591161727905273
2001-03-22,20.86614227294922
2001-03-23,20.805723190307617
2001-03-26,21.646072387695312
2001-03-27,22.667694091796875
2001-03-28,22.46996307373047
2001-03-29,22.794025421142578
2001-03-30,23.47510528564453
2001-04-02,23.760711669921875
2001-04-03,23.4805850982666
2001-04-04,22.909374237060547
2001-04-05,23.288354873657227
2001-04-06,22.025066375732422
2001-04-09,22.486434936523438
2001-04-10,23.425661087036133
2001-04-11,23.3542537689209
2001-04-12,23.06865692138672
2001-04-16,23.348758697509766
2001-04-17,24.4967041015625
2001-04-18,24.502199172973633
2001-04-19,24.106739044189453
2001-04-20,24.62852668762207
2001-04-23,25.265668869018555
2001-04-24,25.265668869018555
2001-04-25,25.14483070373535
2001-04-26,26.078554153442383
2001-04-27,25.716049194335938
2001-04-30,25.683090209960938
2001-05-01,25.595218658447266
2001-05-02,24.606557846069336
2001-05-03,24.452762603759766
2001-05-04,25.177772521972656
2001-05-07,24.771331787109375
2001-05-08,24.298982620239258
2001-05-09,25.33526039123535
2001-05-10,25.362905502319336
2001-05-11,25.451330184936523
2001-05-14,25.887962341308594
2001-05-15,25.114194869995117
2001-05-16,25.506601333618164
2001-05-17,25.053396224975586
2001-05-18,25.445812225341797
2001-05-21,26.031661987304688
2001-05-22,25.97639274597168
2001-05-23,25.771888732910156
2001-05-24,25.495534896850586
2001-05-25,24.688627243041992
2001-05-29,24.263042449951172
2001-05-30,24.56703758239746
2001-05-31,25.268951416015625
2001-06-01,24.423337936401367
2001-06-04,24.42884635925293
2001-06-05,23.489282608032227
2001-06-06,22.864744186401367
2001-06-07,23.152149200439453
2001-06-08,23.196367263793945
2001-06-11,23.489282608032227
2001-06-12,23.544551849365234
2001-06-13,22.991863250732422
2001-06-14,21.83675193786621
2001-06-15,22.56077003479004
2001-06-18,22.599454879760742
2001-06-19,23.21295166015625
2001-06-20,22.837112426757812
2001-06-21,21.693042755126953
2001-06-22,22.273366928100586
2001-06-25,21.831220626831055
2001-06-26,22.01914405822754
2001-06-27,22.273366928100586
2001-06-28,21.720680236816406
2001-06-29,21.560396194458008
2001-07-02,21.63777732849121
2001-07-03,21.604618072509766
2001-07-05,22.21810531616211
2001-07-06,22.450241088867188
2001-07-09,22.58287239074707
2001-07-10,23.207414627075195
2001-07-11,22.936599731445312
2001-07-12,22.953174591064453
2001-07-13,22.859224319458008
2001-07-16,23.019502639770508
2001-07-17,23.229516983032227
2001-07-18,23.35665512084961
2001-07-19,22.936599731445312
2001-07-20,22.251258850097656
2001-07-23,21.521713256835938
2001-07-24,20.383174896240234
2001-07-25,20.725833892822266
2001-07-26,21.775949478149414
2001-07-27,21.195621490478516
2001-07-30,21.582509994506836
2001-07-31,21.339330673217773
2001-08-01,21.604618072509766
2001-08-02,22.107555389404297
2001-08-03,22.052303314208984
2001-08-06,21.23431968688965
2001-08-07,21.416698455810547
2001-08-08,20.410808563232422
2001-08-09,21.002182006835938
2001-08-10,20.98560333251953
2001-08-13,20.665050506591797
2001-08-14,20.87506103515625
2001-08-15,20.888978958129883
2001-08-16,21.033737182617188
2001-08-17,21.239742279052734
2001-08-20,21.406761169433594
2001-08-21,21.306543350219727
2001-08-22,21.712970733642578
2001-08-23,21.573776245117188
2001-08-24,21.573776245117188
2001-08-27,21.712970733642578
2001-08-28,21.852148056030273
2001-08-29,21.657291412353516
2001-08-30,21.54037857055664
2001-08-31,21.885555267333984
2001-09-04,22.091548919677734
2001-09-05,21.740806579589844
2001-09-06,22.052583694458008
2001-09-07,22.38106346130371
2001-09-10,21.991336822509766
2001-09-17,21.184064865112305
2001-09-18,21.629453659057617
2001-09-19,21.094985961914062
2001-09-20,21.562650680541992
2001-09-21,20.694124221801758
2001-09-24,20.710832595825195
2001-09-25,20.933530807495117
2001-09-26,20.360084533691406
2001-09-27,20.204200744628906
2001-09-28,21.072715759277344
2001-10-01,21.250871658325195
2001-10-02,21.841014862060547
2001-10-03,22.047021865844727
2001-10-04,22.253009796142578
2001-10-05,22.39775848388672
2001-10-08,22.275278091430664
2001-10-09,21.768646240234375
2001-10-10,21.629453659057617
2001-10-11,21.468000411987305
2001-10-12,21.545942306518555
2001-10-15,21.334383010864258
2001-10-16,22.052583694458008
2001-10-17,22.158370971679688
2001-10-18,21.61832046508789
2001-10-19,21.790910720825195
2001-10-22,21.918956756591797
2001-10-23,21.662866592407227
2001-10-24,20.666290283203125
2001-10-25,21.6238956451416
2001-10-26,21.43459129333496
2001-10-29,21.790910720825195
2001-10-30,20.994768142700195
2001-10-31,21.384492874145508
2001-11-01,21.557071685791016
2001-11-02,20.855571746826172
2001-11-05,21.378917694091797
2001-11-06,21.278717041015625
2001-11-07,20.833309173583984
2001-11-08,21.85772132873535
2001-11-09,22.080415725708008
2001-11-12,22.297548294067383
2001-11-13,22.492408752441406
2001-11-14,21.19471549987793
2001-11-15,20.73505973815918
2001-11-16,20.852779388427734
2001-11-19,20.841556549072266
2001-11-20,21.211524963378906
2001-11-21,21.032146453857422
2001-11-23,21.099416732788086
2001-11-26,20.796716690063477
2001-11-27,20.78551483154297
2001-11-28,20.303422927856445
2001-11-29,20.482803344726562
2001-11-30,20.264183044433594
2001-12-03,20.107229232788086
2001-12-04,20.5668888092041
2001-12-05,20.847169876098633
2001-12-06,20.10162353515625
2001-12-07,20.63416290283203
2001-12-10,20.269790649414062
2001-12-11,19.014150619506836
2001-12-12,19.33365821838379
2001-12-13,19.866195678710938
2001-12-14,19.619548797607422
2001-12-17,19.647579193115234
2001-12-18,20.3482666015625
2001-12-19,21.121841430664062
2001-12-20,21.105031967163086
2001-12-21,21.24517059326172
2001-12-24,21.626340866088867
2001-12-26,21.648759841918945
2001-12-27,22.114030838012695
2001-12-28,22.248559951782227
2001-12-31,22.007522583007812
2002-01-02,22.31022834777832
2002-01-03,22.057985305786133
2002-01-04,21.581499099731445
2002-01-07,21.934659957885742
2002-01-08,21.486207962036133
2002-01-09,21.716026306152344
2002-01-10,21.699214935302734
2002-01-11,21.49742317199707
2002-01-14,21.643159866333008
2002-01-15,21.665592193603516
2002-01-16,21.486207962036133
2002-01-17,20.180112838745117
2002-01-18,20.309024810791016
2002-01-22,20.034360885620117
2002-01-23,19.95587921142578
2002-01-24,20.034360885620117
2002-01-25,20.202533721923828
2002-01-28,19.871801376342773
2002-01-29,19.3616886138916
2002-01-30,19.193519592285156
2002-01-31,19.546667098999023
2002-02-01,19.4289608001709
2002-02-04,19.115047454833984
2002-02-05,18.49843978881836
2002-02-06,18.005136489868164
2002-02-07,18.25177574157715
2002-02-08,18.660987854003906
2002-02-11,19.1486759185791
2002-02-12,19.339263916015625
2002-02-13,19.681133270263672
2002-02-14,19.6076717376709
2002-02-15,18.940898895263672
2002-02-19,18.940898895263672
2002-02-20,19.17256736755371
2002-02-21,19.17822265625
2002-02-22,19.099111557006836
2002-02-25,19.099111557006836
2002-02-26,19.443801879882812
2002-02-27,19.811098098754883
2002-02-28,19.94670295715332
2002-03-01,20.45525550842285
2002-03-04,20.630434036254883
2002-03-05,20.737802505493164
2002-03-06,21.201141357421875
2002-03-07,20.879056930541992
2002-03-08,20.421356201171875
2002-03-11,20.31399917602539
2002-03-12,20.223583221435547
2002-03-13,19.884557723999023
2002-03-14,19.873260498046875
2002-03-15,19.912797927856445
2002-03-18,20.30269432067871
2002-03-19,20.370515823364258
2002-03-20,20.6021785736084
2002-03-21,21.48932647705078
2002-03-22,21.478029251098633
2002-03-25,21.235063552856445
2002-03-26,20.946866989135742
2002-03-27,21.246353149414062
2002-03-28,21.35936737060547
2002-04-01,21.189838409423828
2002-04-02,21.44413185119629
2002-04-03,21.33111572265625
2002-04-04,21.78316307067871
2002-04-05,21.76056480407715
2002-04-08,22.150449752807617
2002-04-09,22.088281631469727
2002-04-10,22.12220001220703
2002-04-11,21.845325469970703
2002-04-12,21.754905700683594
2002-04-15,21.1672420501709
2002-04-16,21.020328521728516
2002-04-17,21.817062377929688
2002-04-18,21.528881072998047
2002-04-19,21.483675003051758
2002-04-22,21.664499282836914
2002-04-23,21.975278854370117
2002-04-24,22.048734664916992
2002-04-25,21.47237205505371
2002-04-26,21.020328521728516
2002-04-29,21.540184020996094
2002-04-30,21.658855438232422
2002-05-01,21.39327621459961
2002-05-02,21.246353149414062
2002-05-03,21.189838409423828
2002-05-06,20.918609619140625
2002-05-07,20.528718948364258
2002-05-08,20.562625885009766
2002-05-09,20.61347770690918
2002-05-10,20.4835205078125
2002-05-13,20.511770248413086
2002-05-14,20.89035987854004
2002-05-15,20.602869033813477
2002-05-16,19.754623413085938
2002-05-17,19.082849502563477
2002-05-20,19.555360794067383
2002-05-21,19.464277267456055
2002-05-22,19.93109703063965
2002-05-23,20.118967056274414
2002-05-24,19.754623413085938
2002-05-28,19.691991806030273
2002-05-29,19.077152252197266
2002-05-30,18.092267990112305
2002-05-31,18.22320556640625
2002-06-03,17.477420806884766
2002-06-04,18.04672622680664
2002-06-05,17.83038902282715
2002-06-06,17.466041564941406
2002-06-07,17.07892608642578
2002-06-10,16.56085777282715
2002-06-11,16.57794189453125
2002-06-12,17.152921676635742
2002-06-13,17.64821434020996
2002-06-14,17.653911590576172
2002-06-17,18.052413940429688
2002-06-18,18.741268157958984
2002-06-19,18.69002914428711
2002-06-20,17.64821434020996
2002-06-21,18.080890655517578
2002-06-24,18.023956298828125
2002-06-25,18.04672622680664
2002-06-26,17.813310623168945
2002-06-27,17.557130813598633
2002-06-28,17.705150604248047
2002-07-01,17.28386116027832
2002-07-02,17.07892608642578
2002-07-03,16.936582565307617
2002-07-05,17.249711990356445
2002-07-08,17.255395889282227
2002-07-09,16.54376983642578
2002-07-10,14.80173397064209
2002-07-11,15.911858558654785
2002-07-12,14.090107917785645
2002-07-15,13.492347717285156
2002-07-16,12.672562599182129
2002-07-17,12.76364517211914
2002-07-18,11.795836448669434
2002-07-19,11.357481956481934
2002-07-22,10.98743724822998
2002-07-23,10.816646575927734
2002-07-24,12.56439208984375
2002-07-25,12.831958770751953
2002-07-26,12.780728340148926
2002-07-29,12.752253532409668
2002-07-30,14.192580223083496
2002-07-31,14.511388778686523
2002-08-01,14.482925415039062
2002-08-02,13.811151504516602
2002-08-05,13.737142562866211
2002-08-06,14.232434272766113
2002-08-07,14.659411430358887
2002-08-08,14.8529634475708
2002-08-09,14.989592552185059
2002-08-12,15.205930709838867
2002-08-13,15.154695510864258
2002-08-14,15.962903022766113
2002-08-15,16.07795524597168
2002-08-16,15.31864070892334
2002-08-19,15.824848175048828
2002-08-20,15.847861289978027
2002-08-21,16.31380271911621
2002-08-22,16.106714248657227
2002-08-23,15.589001655578613
2002-08-26,16.02617835998535
2002-08-27,15.393418312072754
2002-08-28,15.698288917541504
2002-08-29,15.675285339355469
2002-08-30,15.433684349060059
2002-09-03,14.605332374572754
2002-09-04,14.616848945617676
2002-09-05,14.639854431152344
2002-09-06,14.37524127960205
2002-09-09,14.473036766052246
2002-09-10,13.85753059387207
2002-09-11,13.408839225769043
2002-09-12,12.965904235839844
2002-09-13,13.219012260437012
2002-09-16,13.213251113891602
2002-09-17,12.59200668334961
2002-09-18,13.011919021606445
2002-09-19,12.321636199951172
2002-09-20,11.734893798828125
2002-09-23,11.395498275756836
2002-09-24,11.06761360168457
2002-09-25,10.555657386779785
2002-09-26,11.004339218139648
2002-09-27,10.987081527709961
2002-09-30,11.245944023132324
2002-10-01,11.493291854858398
2002-10-02,11.033099174499512
2002-10-03,11.1423978805542
2002-10-04,10.561407089233398
2002-10-07,10.584412574768066
2002-10-08,10.417593955993652
2002-10-09,9.525968551635742
2002-10-10,10.87778377532959
2002-10-11,11.125138282775879
2002-10-14,10.99858283996582
2002-10-15,10.9583158493042
2002-10-16,10.72822093963623
2002-10-17,10.762737274169922
2002-10-18,10.779990196228027
2002-10-21,11.550810813903809
2002-10-22,11.30346393585205
2002-10-23,11.585329055786133
2002-10-24,10.975577354431152
2002-10-25,11.240185737609863
2002-10-28,11.619841575622559
2002-10-29,11.314971923828125
2002-10-30,11.602585792541504
2002-10-31,11.786662101745605
2002-11-01,11.746394157409668
2002-11-04,12.269866943359375
2002-11-05,12.40217399597168
2002-11-06,12.574743270874023
2002-11-07,11.97073745727539
2002-11-08,11.481785774230957
2002-11-11,10.59016227722168
2002-11-12,10.791496276855469
2002-11-13,10.852801322937012
2002-11-14,10.782747268676758
2002-11-15,10.893668174743652
2002-11-18,10.800259590148926
2002-11-19,10.893668174743652
2002-11-20,10.858636856079102
2002-11-21,11.138860702514648
2002-11-22,11.763520240783691
2002-11-25,11.693466186523438
2002-11-26,11.553350448608398
2002-11-27,11.611739158630371
2002-11-29,11.524158477783203
2002-12-02,11.226423263549805
2002-12-03,12.376514434814453
2002-12-04,11.500808715820312
2002-12-05,11.173885345458984
2002-12-06,11.483304977416992
2002-12-09,11.238102912902832
2002-12-10,11.267292022705078
2002-12-11,11.296483039855957
2002-12-12,11.278975486755371
2002-12-13,11.197239875793457
2002-12-16,11.337350845336914
2002-12-17,11.617579460144043
2002-12-18,11.494976043701172
2002-12-19,11.500808715820312
2002-12-20,11.728493690490723
2002-12-23,11.535840034484863
2002-12-24,11.494976043701172
2002-12-26,11.541682243347168
2002-12-27,11.273134231567383
2002-12-30,11.308161735534668
2002-12-31,11.407403945922852
2003-01-02,11.623414993286133
2003-01-03,11.757682800292969
2003-01-06,12.288934707641602
2003-01-07,12.148826599121094
2003-01-08,12.399861335754395
2003-01-09,12.464076042175293
2003-01-10,12.259749412536621
2003-01-13,10.432462692260742
2003-01-14,10.479166984558105
2003-01-15,10.543387413024902
2003-01-16,10.555054664611816
2003-01-17,10.449982643127441
2003-01-21,10.163918495178223
2003-01-22,10.00045394897461
2003-01-23,10.163918495178223
2003-01-24,10.012131690979004
2003-01-27,9.685199737548828
2003-01-28,9.982942581176758
2003-01-29,9.942073822021484
2003-01-30,9.872014999389648
2003-01-31,9.942073822021484
2003-02-03,10.04715633392334
2003-02-04,9.924561500549316
2003-02-05,9.801958084106445
2003-02-06,9.632655143737793
2003-02-07,9.428332328796387
2003-02-10,9.253193855285645
2003-02-11,9.019672393798828
2003-02-12,8.297507286071777
2003-02-13,8.713570594787598
2003-02-14,8.41043472290039
2003-02-18,8.576861381530762
2003-02-19,8.434215545654297
2003-02-20,8.232123374938965
2003-02-21,8.148911476135254
2003-02-24,8.184572219848633
2003-02-25,8.08947467803955
2003-02-26,8.08947467803955
2003-02-27,8.024092674255371
2003-02-28,8.030035972595215
2003-03-03,7.964656829833984
2003-03-04,7.9765424728393555
2003-03-05,7.8457770347595215
2003-03-06,7.7150163650512695
2003-03-07,7.578308582305908
2003-03-10,7.322726726531982
2003-03-11,7.376218795776367
2003-03-12,7.875496864318848
2003-03-13,8.142965316772461
2003-03-14,8.244010925292969
2003-03-17,8.701680183410645
2003-03-18,9.218789100646973
2003-03-19,9.105855941772461
2003-03-20,9.337664604187012
2003-03-21,9.153409004211426
2003-03-24,8.7730073928833
2003-03-25,9.004813194274902
2003-03-26,9.052363395690918
2003-03-27,9.153409004211426
2003-03-28,8.933486938476562
2003-03-31,8.642243385314941
2003-04-01,8.178629875183105
2003-04-02,8.386661529541016
2003-04-03,8.249957084655762
2003-04-04,8.41043472290039
2003-04-07,8.362887382507324
2003-04-08,8.350996971130371
2003-04-09,8.321279525756836
2003-04-10,8.374773025512695
2003-04-11,8.553086280822754
2003-04-14,8.76706600189209
2003-04-15,8.998869895935059
2003-04-16,9.093969345092773
2003-04-17,9.3317232131958
2003-04-21,9.266340255737305
2003-04-22,9.83694839477539
2003-04-23,9.955819129943848
2003-04-24,10.04497241973877
2003-04-25,9.926101684570312
2003-04-28,10.312444686889648
2003-04-29,10.27083683013916
2003-04-30,10.455092430114746
2003-05-01,10.01525592803955
2003-05-02,9.979588508605957
2003-05-05,9.991479873657227
2003-05-06,9.967707633972168
2003-05-07,9.955819129943848
2003-05-08,10.03309154510498
2003-05-09,10.0628023147583
2003-05-12,10.009309768676758
2003-05-13,10.04497241973877
2003-05-14,10.313846588134766
2003-05-15,10.537406921386719
2003-05-16,10.742835998535156
2003-05-19,10.470940589904785
2003-05-20,10.483028411865234
2003-05-21,10.404481887817383
2003-05-22,10.79721450805664
2003-05-23,11.238295555114746
2003-05-27,11.612899780273438
2003-05-28,11.588730812072754
2003-05-29,11.449760437011719
2003-05-30,11.70957088470459
2003-06-02,11.661230087280273
2003-06-03,11.631024360656738
2003-06-04,11.782076835632324
2003-06-05,11.70352840423584
2003-06-06,11.479970932006836
2003-06-09,11.449760437011719
2003-06-10,11.631024360656738
2003-06-11,11.546439170837402
2003-06-12,11.467885971069336
2003-06-13,11.195991516113281
2003-06-16,11.425593376159668
2003-06-17,12.084177017211914
2003-06-18,12.380239486694336
2003-06-19,12.277527809143066
2003-06-20,12.325860023498535
2003-06-23,12.174811363220215
2003-06-24,12.078141212463379
2003-06-25,12.162724494934082
2003-06-26,12.313776969909668
2003-06-27,12.102306365966797
2003-06-30,12.053970336914062
2003-07-01,11.836450576782227
2003-07-02,11.763951301574707
2003-07-03,11.582685470581055
2003-07-07,11.661230087280273
2003-07-08,11.528307914733887
2003-07-09,11.498099327087402
2003-07-10,11.220162391662598
2003-07-11,11.316835403442383
2003-07-14,11.250374794006348
2003-07-15,11.105360984802246
2003-07-16,10.936180114746094
2003-07-17,10.851595878601074
2003-07-18,11.171822547912598
2003-07-21,10.839510917663574
2003-07-22,11.159738540649414
2003-07-23,10.978479385375977
2003-07-24,11.081194877624512
2003-07-25,11.069111824035645
2003-07-28,11.057026863098145
2003-07-29,11.008683204650879
2003-07-30,10.48906421661377
2003-07-31,10.603870391845703
2003-08-01,10.525315284729004
2003-08-04,10.392387390136719
2003-08-05,10.253424644470215
2003-08-06,10.295722007751465
2003-08-07,10.319891929626465
2003-08-08,10.307805061340332
2003-08-11,10.4286470413208
2003-08-12,10.58574390411377
2003-08-13,10.43535327911377
2003-08-14,10.533568382263184
2003-08-15,10.644059181213379
2003-08-18,10.545842170715332
2003-08-19,10.453763961791992
2003-08-20,10.650197982788086
2003-08-21,10.613364219665527
2003-08-22,10.43535327911377
2003-08-25,10.404655456542969
2003-08-26,10.404655456542969
2003-08-27,10.453763961791992
2003-08-28,10.43535327911377
2003-08-29,10.48445987701416
2003-09-02,10.809795379638672
2003-09-03,10.90186882019043
2003-09-04,10.803659439086914
2003-09-05,10.656332969665527
2003-09-08,10.803659439086914
2003-09-09,10.680887222290039
2003-09-10,10.822071075439453
2003-09-11,10.871176719665527
2003-09-12,10.914149284362793
2003-09-15,10.852766990661621
2003-09-16,10.914149284362793
2003-09-17,10.889593124389648
2003-09-18,11.196515083312988
