Date,CCI
2000-07-13,23.14835548400879
2000-07-14,23.40761375427246
2000-07-17,22.74094581604004
2000-07-18,22.07427406311035
2000-07-19,20.148326873779297
2000-07-20,21.444637298583984
2000-07-21,20.2224063873291
2000-07-24,19.852031707763672
2000-07-25,19.29646873474121
2000-07-26,18.629802703857422
2000-07-27,17.77794647216797
2000-07-28,20.00018310546875
2000-07-31,20.148326873779297
2000-08-01,20.88907814025879
2000-08-02,20.963151931762695
2000-08-03,21.37056541442871
2000-08-04,21.620563507080078
2000-08-07,22.74094581604004
2000-08-08,20.88907814025879
2000-08-09,20.59278106689453
2000-08-10,21.7872371673584
2000-08-11,22.037240982055664
2000-08-14,22.259469985961914
2000-08-15,22.333539962768555
2000-08-16,22.370574951171875
2000-08-17,22.370574951171875
2000-08-18,22.852067947387695
2000-08-21,22.444644927978516
2000-08-22,21.703895568847656
2000-08-23,21.555755615234375
2000-08-24,21.592782974243164
2000-08-25,21.703895568847656
2000-08-28,21.333532333374023
2000-08-29,21.37056541442871
2000-08-30,20.926118850708008
2000-08-31,20.55573844909668
2000-09-01,20.666847229003906
2000-09-05,20.037216186523438
2000-09-06,20.037216186523438
2000-09-07,19.29646873474121
2000-09-08,18.66683006286621
2000-09-11,18.85202407836914
2000-09-12,19.481653213500977
2000-09-13,19.740922927856445
2000-09-14,19.074243545532227
2000-09-15,17.963123321533203
2000-09-18,17.426082611083984
2000-09-19,17.444604873657227
2000-09-20,16.592742919921875
2000-09-21,15.40754508972168
2000-09-22,14.88902473449707
2000-09-25,16.592742919921875
2000-09-26,17.000152587890625
2000-09-27,16.296443939208984
2000-09-28,17.185340881347656
2000-09-29,18.407577514648438
2000-10-02,17.70387077331543
2000-10-03,16.926076889038086
2000-10-04,16.814966201782227
2000-10-05,16.185327529907227
2000-10-06,16.00014877319336
2000-10-09,15.37051010131836
2000-10-10,15.148283004760742
2000-10-11,15.222355842590332
2000-10-12,14.481616020202637
2000-10-13,15.222355842590332
2000-10-16,15.666810989379883
2000-10-17,14.444578170776367
2000-10-18,13.370489120483398
2000-10-19,14.296433448791504
2000-10-20,14.481616020202637
2000-10-23,15.555695533752441
2000-10-24,16.11126136779785
2000-10-25,14.96310043334961
2000-10-26,14.953842163085938
2000-10-27,16.889039993286133
2000-10-30,16.70384979248047
2000-10-31,17.963123321533203
2000-11-01,17.74089813232422
2000-11-02,17.963123321533203
2000-11-03,17.926082611083984
2000-11-06,18.29646110534668
2000-11-07,18.370540618896484
2000-11-08,18.037200927734375
2000-11-09,17.444604873657227
2000-11-10,17.07422637939453
2000-11-13,16.333478927612305
2000-11-14,17.70387077331543
2000-11-15,18.29646110534668
2000-11-16,18.370540618896484
2000-11-17,17.185340881347656
2000-11-20,16.407554626464844
2000-11-21,15.592731475830078
2000-11-22,14.51865005493164
2000-11-24,14.88902473449707
2000-11-27,15.77791690826416
2000-11-28,14.66679573059082
2000-11-29,14.148271560668945
2000-11-30,14.111237525939941
2000-12-01,14.222356796264648
2000-12-04,13.592716217041016
2000-12-05,14.51865005493164
2000-12-06,14.259390830993652
2000-12-07,13.296415328979492
2000-12-08,17.000152587890625
2000-12-11,16.11126136779785
2000-12-12,15.666810989379883
2000-12-13,15.814957618713379
2000-12-14,15.70384407043457
2000-12-15,15.111249923706055
2000-12-18,14.703832626342773
2000-12-19,13.629751205444336
2000-12-20,13.851977348327637
2000-12-21,13.444565773010254
2000-12-22,15.926065444946289
2000-12-26,15.444579124450684
2000-12-27,15.444579124450684
2000-12-28,15.629766464233398
2000-12-29,16.037185668945312
2001-01-02,15.18532657623291
2001-01-03,16.629776000976562
2001-01-04,17.48163414001465
2001-01-05,15.444579124450684
2001-01-08,15.814957618713379
2001-01-09,16.370519638061523
2001-01-10,16.296443939208984
2001-01-11,17.55571746826172
2001-01-12,15.852007865905762
2001-01-16,15.40754508972168
2001-01-17,15.70384407043457
2001-01-18,15.70384407043457
2001-01-19,15.814957618713379
2001-01-22,15.629766464233398
2001-01-23,16.14829444885254
2001-01-24,16.00014877319336
2001-01-25,16.037185668945312
2001-01-26,17.07422637939453
2001-01-29,17.48163414001465
2001-01-30,17.444604873657227
2001-01-31,16.55570411682129
2001-02-01,16.963111877441406
2001-02-02,16.55570411682129
2001-02-05,15.70384407043457
2001-02-06,15.963102340698242
2001-02-07,16.740894317626953
2001-02-08,16.370519638061523
2001-02-09,15.111249923706055
2001-02-12,15.70384407043457
2001-02-13,15.963102340698242
2001-02-14,15.74087905883789
2001-02-15,15.148283004760742
2001-02-16,15.555695533752441
2001-02-20,14.185312271118164
2001-02-21,14.407540321350098
2001-02-22,14.629764556884766
2001-02-23,14.407540321350098
2001-02-26,15.07420825958252
2001-02-27,14.81495189666748
2001-02-28,14.88902473449707
2001-03-01,14.777911186218262
2001-03-02,14.81495189666748
2001-03-05,14.81495189666748
2001-03-06,15.000131607055664
2001-03-07,14.740876197814941
2001-03-08,14.111237525939941
2001-03-09,13.81494140625
2001-03-12,12.222334861755371
2001-03-13,11.185287475585938
2001-03-14,10.037128448486328
2001-03-15,10.074163436889648
2001-03-16,9.851938247680664
2001-03-19,10.296390533447266
2001-03-20,9.851938247680664
2001-03-21,8.888973236083984
2001-03-22,8.629705429077148
2001-03-23,8.963041305541992
2001-03-26,9.03711986541748
2001-03-27,10.259349822998047
2001-03-28,9.333415985107422
2001-03-29,9.185270309448242
2001-03-30,8.777857780456543
2001-04-02,8.370447158813477
2001-04-03,7.074135780334473
2001-04-04,7.29636287689209
2001-04-05,8.629705429077148
2001-04-06,8.296371459960938
2001-04-09,8.894895553588867
2001-04-10,10.755654335021973
2001-04-11,11.413433074951172
2001-04-12,11.846031188964844
2001-04-16,11.259360313415527
2001-04-17,11.934924125671387
2001-04-18,13.552709579467773
2001-04-19,13.902348518371582
2001-04-20,13.327524185180664
2001-04-23,12.622336387634277
2001-04-24,12.106773376464844
2001-04-25,12.74085521697998
2001-04-26,13.369009971618652
2001-04-27,13.961607933044434
2001-04-30,14.512721061706543
2001-05-01,14.074203491210938
2001-05-02,14.068280220031738
2001-05-03,13.523089408874512
2001-05-04,13.274191856384277
2001-05-07,12.948263168334961
2001-05-08,11.970481872558594
2001-05-09,11.96454906463623
2001-05-10,11.496399879455566
2001-05-11,11.24750804901123
2001-05-14,11.111211776733398
2001-05-15,10.891950607299805
2001-05-16,10.963064193725586
2001-05-17,11.034174919128418
2001-05-18,10.518614768981934
2001-05-21,10.340834617614746
2001-05-22,10.429725646972656
2001-05-23,10.074163436889648
2001-05-24,10.222315788269043
2001-05-25,10.091943740844727
2001-05-29,9.68897533416748
2001-05-30,9.505270957946777
2001-05-31,9.837126731872559
2001-06-01,9.511197090148926
2001-06-04,9.647491455078125
2001-06-05,9.647491455078125
2001-06-06,9.659348487854004
2001-06-07,9.837126731872559
2001-06-08,9.813422203063965
2001-06-11,9.807493209838867
2001-06-12,9.422308921813965
2001-06-13,9.374900817871094
2001-06-14,8.888973236083984
2001-06-15,8.474149703979492
2001-06-18,8.148221015930176
2001-06-19,7.940812110900879
2001-06-20,8.527485847473145
2001-06-21,8.420817375183105
2001-06-22,8.28452205657959
2001-06-25,8.41489028930664
2001-06-26,8.533411026000977
2001-06-27,8.326003074645996
2001-06-28,8.829708099365234
2001-06-29,9.718607902526855
2001-07-02,9.451937675476074
2001-07-03,9.38082504272461
2001-07-05,9.13193416595459
2001-07-06,8.592671394348145
2001-07-09,8.67563533782959
2001-07-10,8.343778610229492
2001-07-11,7.881552219390869
2001-07-12,8.053407669067383
2001-07-13,8.444519996643066
2001-07-16,7.798593044281006
2001-07-17,7.7393293380737305
2001-07-18,7.537844657897949
2001-07-19,6.251908779144287
2001-07-20,6.51265287399292
2001-07-23,6.192648887634277
2001-07-24,5.89634895324707
2001-07-25,5.843015193939209
2001-07-26,5.848941326141357
2001-07-27,5.7363505363464355
2001-07-30,5.860794544219971
2001-07-31,5.777828693389893
2001-08-01,5.037081718444824
2001-08-02,5.481532096862793
2001-08-03,5.635606288909912
2001-08-06,5.748199939727783
2001-08-07,5.659309387207031
2001-08-08,5.771904468536377
2001-08-09,5.594123840332031
2001-08-10,5.718571186065674
2001-08-13,5.683013916015625
2001-08-14,5.57042121887207
2001-08-15,5.185231685638428
2001-08-16,4.8593034744262695
2001-08-17,4.74078369140625
2001-08-20,4.563004016876221
2001-08-21,4.450409412384033
2001-08-22,4.48596715927124
2001-08-23,4.9541192054748535
2001-08-24,5.380789279937744
2001-08-27,6.127462863922119
2001-08-28,5.925978660583496
2001-08-29,5.925978660583496
2001-08-30,5.872644901275635
2001-08-31,6.038571357727051
2001-09-04,5.8370890617370605
2001-09-05,5.274121284484863
2001-09-06,4.918562889099121
2001-09-07,5.244492053985596
2001-09-10,5.333383083343506
2001-09-17,5.333383083343506
2001-09-18,5.416344165802002
2001-09-19,5.155601501464844
2001-09-20,4.883006572723389
2001-09-21,4.977822780609131
2001-09-24,5.274121284484863
2001-09-25,5.155601501464844
2001-09-26,4.764485836029053
2001-09-27,4.687450408935547
2001-09-28,5.333383083343506
2001-10-01,5.262270927429199
2001-10-02,5.57042121887207
2001-10-03,5.416344165802002
2001-10-04,5.813386917114258
2001-10-05,5.677088737487793
2001-10-08,5.511161804199219
2001-10-09,5.931905746459961
2001-10-10,6.257834434509277
2001-10-11,6.992655277252197
2001-10-12,6.530429840087891
2001-10-15,6.222278118133545
2001-10-16,6.37042760848999
2001-10-17,6.400061130523682
2001-10-18,6.51265287399292
2001-10-19,6.939323902130127
2001-10-22,6.903766632080078
2001-10-23,6.862284183502197
2001-10-24,6.7378387451171875
2001-10-25,6.785245418548584
2001-10-26,7.200067043304443
2001-10-29,7.081542491912842
2001-10-30,6.678577899932861
2001-10-31,6.9333953857421875
2001-11-01,6.957098960876465
2001-11-02,7.123025894165039
2001-11-05,7.093399524688721
2001-11-06,6.518577575683594
2001-11-07,6.186723232269287
2001-11-08,6.133389472961426
2001-11-09,6.074130058288574
2001-11-12,5.925978660583496
2001-11-13,6.287464618682861
2001-11-14,6.530429840087891
2001-11-15,6.601541996002197
2001-11-16,6.826727867126465
2001-11-19,7.200067043304443
2001-11-20,7.057839393615723
2001-11-21,6.743762493133545
2001-11-23,6.89784049987793
2001-11-26,6.874136447906494
2001-11-27,7.111177921295166
2001-11-28,6.755616664886475
2001-11-29,6.755616664886475
2001-11-30,6.45339298248291
2001-12-03,6.281538963317871
2001-12-04,6.364501476287842
2001-12-05,6.518577575683594
2001-12-06,6.429687976837158
2001-12-07,6.080052375793457
2001-12-10,5.908202648162842
2001-12-11,5.700791358947754
2001-12-12,5.392639636993408
2001-12-13,5.5052337646484375
2001-12-14,5.57042121887207
2001-12-17,5.95560884475708
2001-12-18,6.133389472961426
2001-12-19,5.8370890617370605
2001-12-20,5.931905746459961
2001-12-21,5.688940525054932
2001-12-24,5.8370890617370605
2001-12-26,5.997090816497803
2001-12-27,6.133389472961426
2001-12-28,6.34672212600708
2001-12-31,6.328947067260742
2002-01-02,6.518577575683594
2002-01-03,6.808951377868652
2002-01-04,6.6074652671813965
2002-01-07,6.417835235595703
2002-01-08,5.9496846199035645
2002-01-09,5.813386917114258
2002-01-10,5.333383083343506
2002-01-11,5.451904296875
2002-01-14,5.274121284484863
2002-01-15,5.274121284484863
2002-01-16,4.918562889099121
2002-01-17,4.681524753570557
2002-01-18,4.13633394241333
2002-01-22,3.8104050159454346
2002-01-23,4.4030022621154785
2002-01-24,4.61633825302124
2002-01-25,4.61633825302124
2002-01-28,4.51559591293335
2002-01-29,4.266705513000488
2002-01-30,4.18966817855835
2002-01-31,4.3081865310668945
2002-02-01,4.183743000030518
2002-02-04,3.911147117614746
2002-02-05,3.4666976928710938
2002-02-06,3.4963276386260986
2002-02-07,3.857813835144043
2002-02-08,3.851886749267578
2002-02-11,4.373373031616211
2002-02-12,4.183743000030518
2002-02-13,4.160037040710449
2002-02-14,3.644477128982544
2002-02-15,3.555589199066162
2002-02-19,3.4963276386260986
2002-02-20,3.59114408493042
2002-02-21,3.3778083324432373
2002-02-22,3.306696653366089
2002-02-25,3.4726243019104004
2002-02-26,3.5437352657318115
2002-02-27,3.733367443084717
2002-02-28,3.680032730102539
2002-03-01,4.681524753570557
2002-03-04,4.574856281280518
2002-03-05,4.4978179931640625
2002-03-06,5.161529541015625
2002-03-07,5.303750514984131
2002-03-08,5.167454719543457
2002-03-11,5.327456474304199
2002-03-12,4.948193550109863
2002-03-13,4.74078369140625
2002-03-14,4.734857559204102
2002-03-15,4.5037455558776855
2002-03-18,4.450409412384033
2002-03-19,4.1778154373168945
2002-03-20,4.148186206817627
2002-03-21,4.100778102874756
2002-03-22,4.118553638458252
2002-03-25,4.005961894989014
2002-03-26,3.7985541820526123
2002-03-27,3.7807745933532715
2002-03-28,3.9170708656311035
2002-04-01,3.739293098449707
2002-04-02,3.6148478984832764
2002-04-03,3.4666976928710938
2002-04-04,3.4133639335632324
2002-04-05,3.407437801361084
2002-04-08,3.3600311279296875
2002-04-09,3.437068223953247
2002-04-10,3.342252492904663
2002-04-11,3.1111390590667725
2002-04-12,3.5259573459625244
2002-04-15,3.5615129470825195
2002-04-16,4.00003719329834
2002-04-17,4.165963649749756
2002-04-18,4.071147918701172
2002-04-19,4.148186206817627
2002-04-22,3.8933677673339844
2002-04-23,4.0118889808654785
2002-04-24,4.059294700622559
2002-04-25,4.029666423797607
2002-04-26,4.00003719329834
2002-04-29,4.005961894989014
2002-04-30,4.325963973999023
2002-05-01,4.059294700622559
2002-05-02,3.6148478984832764
2002-05-03,3.555589199066162
2002-05-06,3.454845666885376
2002-05-07,3.3126220703125
2002-05-08,3.437068223953247
2002-05-09,2.88002610206604
2002-05-10,2.690394639968872
2002-05-13,2.749655246734619
2002-05-14,2.8089139461517334
2002-05-15,2.8859519958496094
2002-05-16,2.70224666595459
2002-05-17,2.87410044670105
2002-05-20,2.8385443687438965
2002-05-21,2.8681750297546387
2002-05-22,2.8622472286224365
2002-05-23,2.8148396015167236
2002-05-24,2.773357629776001
2002-05-28,2.8148396015167236
2002-05-29,2.7249200344085693
2002-05-30,2.7799065113067627
2002-05-31,2.7493581771850586
2002-06-03,2.6821515560150146
2002-06-04,2.7065906524658203
2002-06-05,2.5660669803619385
2002-06-06,2.5660669803619385
2002-06-07,2.5660669803619385
2002-06-10,2.529409885406494
2002-06-11,2.443873882293701
2002-06-12,2.529409885406494
2002-06-13,2.7126994132995605
2002-06-14,2.4683127403259277
2002-06-17,2.6332736015319824
2002-06-18,2.498861074447632
2002-06-19,2.498861074447632
2002-06-20,2.5355193614959717
2002-06-21,2.5049705505371094
2002-06-24,2.4744224548339844
2002-06-25,2.5538480281829834
2002-06-26,2.4194345474243164
2002-06-27,2.4683127403259277
2002-06-28,2.401106595993042
2002-07-01,2.205596685409546
2002-07-02,2.2911319732666016
2002-07-03,2.254473924636841
2002-07-05,2.3216798305511475
2002-07-08,2.248363971710205
2002-07-09,2.1506094932556152
2002-07-10,2.0589630603790283
2002-07-11,2.077293634414673
2002-07-12,2.0467443466186523
2002-07-15,2.077293634414673
2002-07-16,2.187267303466797
2002-07-17,2.1994872093200684
2002-07-18,2.003976583480835
2002-07-19,1.894002079963684
2002-07-22,1.8451247215270996
2002-07-23,1.6923828125
2002-07-24,1.557969570159912
2002-07-25,1.4357759952545166
2002-07-26,1.71071195602417
2002-07-29,1.71071195602417
2002-07-30,1.6068474054336548
2002-07-31,1.4052273035049438
2002-08-01,1.4357759952545166
2002-08-02,1.3319112062454224
2002-08-05,1.2708146572113037
2002-08-06,1.3624600172042847
2002-08-07,1.2097172737121582
2002-08-08,1.148620843887329
2002-08-09,0.7026136517524719
2002-08-12,0.6231878995895386
2002-08-13,0.7331622242927551
2002-08-14,0.739271879196167
2002-08-15,0.7820397019386292
2002-08-16,0.8981235027313232
2002-08-19,1.0630851984024048
2002-08-20,1.0019882917404175
2002-08-21,1.2036076784133911
2002-08-22,1.3746790885925293
2002-08-23,1.344130516052246
2002-08-26,1.3746790885925293
2002-08-27,1.313582420349121
2002-08-28,1.2891432046890259
2002-08-29,1.2952531576156616
2002-08-30,1.4052273035049438
2002-09-03,1.5274208784103394
2002-09-04,1.5885182619094849
2002-09-05,1.5396404266357422
2002-09-06,1.557969570159912
2002-09-09,1.5885182619094849
2002-09-10,1.5152020454406738
2002-09-11,1.5152020454406738
2002-09-12,1.5090924501419067
2002-09-13,1.5274208784103394
2002-09-16,1.52131187915802
2002-09-17,1.4052273035049438
2002-09-18,1.4113370180130005
2002-09-19,1.4663244485855103
2002-09-20,1.4174470901489258
2002-09-23,1.3013625144958496
2002-09-24,1.1547305583953857
2002-09-25,1.2891432046890259
2002-09-26,1.4479953050613403
2002-09-27,1.3685693740844727
2002-09-30,1.3258018493652344
2002-10-01,1.3074724674224854
2002-10-02,1.2769240140914917
2002-10-03,1.2402657270431519
2002-10-04,1.1791690587997437
2002-10-07,1.1974982023239136
2002-10-08,1.2280468940734863
2002-10-09,1.0691947937011719
2002-10-10,1.0997436046600342
2002-10-11,1.1852790117263794
2002-10-14,1.1608399152755737
2002-10-15,1.2280468940734863
2002-10-16,1.2219369411468506
2002-10-17,1.2830334901809692
2002-10-18,1.2830334901809692
2002-10-21,1.2952531576156616
2002-10-22,1.2708146572113037
2002-10-23,1.2524852752685547
2002-10-24,1.643505573272705
2002-10-25,1.7412601709365845
2002-10-28,1.6557238101959229
2002-10-29,1.7412601709365845
2002-10-30,2.077293634414673
2002-10-31,2.1383895874023438
2002-11-01,2.3583381175994873
2002-11-04,2.077293634414673
2002-11-05,1.9856480360031128
2002-11-06,2.040635347366333
2002-11-07,2.132279872894287
2002-11-08,2.003976583480835
2002-11-11,1.8756725788116455
2002-11-12,2.052854061126709
2002-11-13,1.9673184156417847
2002-11-14,2.0161962509155273
2002-11-15,2.1933772563934326
2002-11-18,2.327789545059204
2002-11-19,2.327789545059204
2002-11-20,2.2605836391448975
2002-11-21,2.230034112930298
2002-11-22,2.1383895874023438
2002-11-25,2.1994872093200684
2002-11-26,2.2605836391448975
2002-11-27,2.443873882293701
2002-11-29,2.4194345474243164
2002-12-02,2.65771222114563
2002-12-03,2.4744224548339844
2002-12-04,2.370558023452759
2002-12-05,2.0834031105041504
2002-12-06,2.077293634414673
2002-12-09,2.040635347366333
2002-12-10,2.065073013305664
2002-12-11,2.052854061126709
2002-12-12,2.1383895874023438
2002-12-13,2.0467443466186523
2002-12-16,1.894002079963684
2002-12-17,2.0467443466186523
2002-12-18,2.0467443466186523
2002-12-19,1.894002079963684
2002-12-20,1.9856480360031128
2002-12-23,2.077293634414673
2002-12-24,1.9856480360031128
2002-12-26,2.107841730117798
2002-12-27,2.077293634414673
2002-12-30,2.0589630603790283
2002-12-31,2.2911319732666016
2003-01-02,2.2911319732666016
2003-01-03,2.3216798305511475
2003-01-06,2.5049705505371094
2003-01-07,2.511080503463745
2003-01-08,2.462202787399292
2003-01-09,2.6516036987304688
2003-01-10,2.6210546493530273
2003-01-13,2.5721778869628906
2003-01-14,2.8104546070098877
2003-01-15,2.8837711811065674
2003-01-16,2.9143199920654297
2003-01-17,2.6454927921295166
2003-01-21,2.5416293144226074
2003-01-22,2.5171897411346436
2003-01-23,2.3033511638641357
2003-01-24,2.1383895874023438
2003-01-27,1.9917573928833008
2003-01-28,2.120060920715332
2003-01-29,2.333899974822998
2003-01-30,2.1261703968048096
2003-01-31,2.413325309753418
2003-02-03,2.1933772563934326
2003-02-04,2.107841730117798
2003-02-05,2.0345242023468018
2003-02-06,2.022305965423584
2003-02-07,2.0467443466186523
2003-02-10,2.040635347366333
2003-02-11,2.0467443466186523
2003-02-12,2.077293634414673
2003-02-13,2.1383895874023438
2003-02-14,2.297241687774658
2003-02-18,2.401106595993042
2003-02-19,2.3400089740753174
2003-02-20,2.413325309753418
2003-02-21,2.5782864093780518
2003-02-24,2.5660669803619385
2003-02-25,2.382777214050293
2003-02-26,2.382777214050293
2003-02-27,2.3400089740753174
2003-02-28,2.370558023452759
2003-03-03,2.3522286415100098
2003-03-04,2.5905063152313232
2003-03-05,2.786015510559082
2003-03-06,2.792125701904297
2003-03-07,2.84100341796875
2003-03-10,2.7493581771850586
2003-03-11,2.6638224124908447
2003-03-12,2.547738790512085
2003-03-13,2.792125701904297
2003-03-14,2.999854803085327
2003-03-17,3.146487236022949
2003-03-18,3.2992300987243652
2003-03-19,3.207585096359253
2003-03-20,3.2747907638549805
2003-03-21,3.476409912109375
2003-03-24,3.3603262901306152
2003-03-25,3.250351905822754
2003-03-26,3.207585096359253
2003-03-27,3.207585096359253
2003-03-28,3.219804286956787
2003-03-31,3.3603262901306152
2003-04-01,3.5436182022094727
2003-04-02,3.6719205379486084
2003-04-03,3.5741653442382812
2003-04-04,3.5802762508392334
2003-04-07,3.7330174446105957
2003-04-08,3.690249443054199
2003-04-09,3.781895160675049
2003-04-10,3.678029775619507
2003-04-11,3.788004159927368
2003-04-14,4.026282787322998
2003-04-15,3.9712960720062256
2003-04-16,3.775784492492676
2003-04-17,3.8185532093048096
2003-04-21,3.8185532093048096
2003-04-22,3.788004159927368
2003-04-23,3.916308641433716
2003-04-24,3.8491013050079346
2003-04-25,3.9468555450439453
2003-04-28,3.9529659748077393
2003-04-29,3.8002235889434814
2003-04-30,3.891869306564331
2003-05-01,3.726907253265381
2003-05-02,4.020172119140625
2003-05-05,3.9468555450439453
2003-05-06,4.398974418640137
2003-05-07,4.551714897155762
2003-05-08,4.368425369262695
2003-05-09,4.386754512786865
2003-05-12,4.460068225860596
2003-05-13,4.429520606994629
2003-05-14,4.508947849273682
2003-05-15,4.490617275238037
2003-05-16,4.295108795166016
2003-05-19,4.460068225860596
2003-05-20,4.508947849273682
2003-05-21,4.313436031341553
2003-05-22,4.252340793609619
2003-05-23,4.356204509735107
2003-05-27,4.643359661102295
2003-05-28,4.8510894775390625
2003-05-29,5.009941101074219
2003-05-30,5.0893683433532715
2003-06-02,5.101587772369385
2003-06-03,5.09547758102417
2003-06-04,5.272658824920654
2003-06-05,5.266547203063965
2003-06-06,5.223780155181885
2003-06-09,4.9366254806518555
2003-06-10,4.954954147338867
2003-06-11,4.893858432769775
2003-06-12,5.040489196777344
2003-06-13,4.881638050079346
2003-06-16,4.844980239868164
2003-06-17,5.009941101074219
2003-06-18,4.863308906555176
2003-06-19,4.6067023277282715
2003-06-20,4.716676235198975
2003-06-23,4.69223690032959
2003-06-24,4.796102523803711
2003-06-25,4.9182963371276855
2003-06-26,4.643359661102295
2003-06-27,4.735006332397461
2003-06-30,4.7472243309021
2003-07-01,4.765554428100586
2003-07-02,5.266547203063965
2003-07-03,5.559813022613525
2003-07-07,5.773653984069824
2003-07-08,6.018039703369141
2003-07-09,6.115796089172363
2003-07-10,5.969161033630371
2003-07-11,5.981380939483643
2003-07-14,6.201330184936523
2003-07-15,6.0669169425964355
2003-07-16,6.2135491371154785
2003-07-17,5.956943511962891
2003-07-18,5.956943511962891
2003-07-21,5.773653984069824
2003-07-22,5.956943511962891
2003-07-23,6.079136371612549
2003-07-24,6.103575706481934
2003-07-25,6.060808181762695
2003-07-28,6.347962379455566
2003-07-29,6.048588275909424
2003-07-30,6.036369800567627
2003-07-31,6.048588275909424
2003-08-01,5.883626937866211
2003-08-04,5.883626937866211
2003-08-05,5.926395893096924
2003-08-06,6.0669169425964355
2003-08-07,5.999709606170654
2003-08-08,6.042479991912842
2003-08-11,6.024149417877197
2003-08-12,6.237987995147705
2003-08-13,6.567910671234131
2003-08-14,6.201330184936523
2003-08-15,6.164671897888184
2003-08-18,6.262426853179932
2003-08-19,6.390730857849121
2003-08-20,6.3540730476379395
2003-08-21,6.378509044647217
2003-08-22,6.3540730476379395
2003-08-25,6.256317615509033
2003-08-26,6.140232563018799
2003-08-27,6.500703811645508
2003-08-28,6.5129241943359375
