Date,KDP
2009-12-14,2.9675819873809814
2009-12-15,2.9887263774871826
2009-12-16,2.9411509037017822
2009-12-17,2.98260498046875
2009-12-18,2.9942984580993652
2009-12-21,3.0113062858581543
2009-12-22,3.038942575454712
2009-12-23,3.0814590454101562
2009-12-24,3.093151092529297
2009-12-28,3.099529504776001
2009-12-29,3.0846474170684814
2009-12-30,3.0633890628814697
2009-12-31,3.0081162452697754
2010-01-04,3.093151092529297
2010-01-05,3.057011604309082
2010-01-06,3.125040054321289
2010-01-07,3.0910258293151855
2010-01-08,3.0687036514282227
2010-01-11,3.0485072135925293
2010-01-12,2.9985504150390625
2010-01-13,3.0251224040985107
2010-01-14,3.0293755531311035
2010-01-15,3.022998332977295
2010-01-19,3.0187456607818604
2010-01-20,3.0123677253723145
2010-01-21,2.949655055999756
2010-01-22,2.90820050239563
2010-01-25,2.90820050239563
2010-01-26,2.9156408309936523
2010-01-27,2.9230806827545166
2010-01-28,2.934774160385132
2010-01-29,2.940088987350464
2010-02-01,2.954969644546509
2010-02-02,2.98260498046875
2010-02-03,2.98260498046875
2010-02-04,2.8529274463653564
2010-02-05,2.880563735961914
2010-02-08,2.8529274463653564
2010-02-09,2.8550527095794678
2010-02-10,2.8529274463653564
2010-02-11,2.8880038261413574
2010-02-12,2.8784382343292236
2010-02-16,2.9167041778564453
2010-02-17,3.038942575454712
2010-02-18,3.0974035263061523
2010-02-19,3.0750811100006104
2010-02-22,3.045319080352783
2010-02-23,3.020871877670288
2010-02-24,3.045319080352783
2010-02-25,3.3833346366882324
2010-02-26,3.3748302459716797
2010-03-01,3.3142430782318115
2010-03-02,3.348257303237915
2010-03-03,3.36419939994812
2010-03-04,3.3960890769958496
2010-03-05,3.438606023788452
2010-03-08,3.491753339767456
2010-03-09,3.5576555728912354
2010-03-10,3.5767881870269775
2010-03-11,3.7234745025634766
2010-03-12,3.7170963287353516
2010-03-15,3.714970588684082
2010-03-16,3.876537561416626
2010-03-17,3.8988583087921143
2010-03-18,3.9138007164001465
2010-03-19,3.8615031242370605
2010-03-22,3.927677631378174
2010-03-23,3.9031283855438232
2010-03-24,3.8775124549865723
2010-03-25,3.856166362762451
2010-03-26,3.820946216583252
2010-03-29,3.803870916366577
2010-03-30,3.8028011322021484
2010-03-31,3.75370717048645
2010-04-01,3.7867915630340576
2010-04-05,3.7857260704040527
2010-04-06,3.7835910320281982
2010-04-07,3.730224847793579
2010-04-08,3.759042263031006
2010-04-09,3.751570463180542
2010-04-12,3.73769474029541
2010-04-13,3.7216854095458984
2010-04-14,3.708878517150879
2010-04-15,3.65337872505188
2010-04-16,3.632032871246338
2010-04-19,3.6384363174438477
2010-04-20,3.629899024963379
2010-04-21,3.606416702270508
2010-04-22,3.564793109893799
2010-04-23,3.5850727558135986
2010-04-26,3.633101224899292
2010-04-27,3.545581579208374
2010-04-28,3.576533317565918
2010-04-29,3.666186571121216
2010-04-30,3.4932825565338135
2010-05-03,3.6491103172302246
2010-05-04,3.5466482639312744
2010-05-05,3.627765655517578
2010-05-06,3.6683218479156494
2010-05-07,3.8124074935913086
2010-05-10,3.90846586227417
2010-05-11,3.925542116165161
2010-05-12,4.041876792907715
2010-05-13,4.044011116027832
2010-05-14,3.975705623626709
2010-05-17,4.0557541847229
2010-05-18,4.068560600280762
2010-05-19,4.063222885131836
2010-05-20,3.871107816696167
2010-05-21,3.919137716293335
2010-05-24,3.930878162384033
2010-05-25,3.9607632160186768
2010-05-26,3.979973554611206
2010-05-27,4.073896408081055
2010-05-28,4.040811061859131
2010-06-01,4.018396854400635
2010-06-02,4.049349784851074
2010-06-03,3.9703691005706787
2010-06-04,3.894589900970459
2010-06-07,3.826281785964966
2010-06-08,3.8999271392822266
2010-06-09,3.857235908508301
2010-06-10,3.9351465702056885
2010-06-11,3.979973554611206
2010-06-14,3.9959843158721924
2010-06-15,4.032271385192871
2010-06-16,4.057885646820068
2010-06-17,4.1083831787109375
2010-06-18,4.0782999992370605
2010-06-21,4.09763765335083
2010-06-22,4.020285129547119
2010-06-23,4.00631856918335
2010-06-24,3.994499444961548
2010-06-25,3.9289636611938477
2010-06-28,4.09011697769165
2010-06-29,4.0600361824035645
2010-06-30,4.017062187194824
2010-07-01,4.022433757781982
2010-07-02,4.005242824554443
2010-07-06,4.079375267028809
2010-07-07,4.0825982093811035
2010-07-08,4.1040849685668945
2010-07-09,4.140612602233887
2010-07-12,4.1449103355407715
2010-07-13,4.207222938537598
2010-07-14,4.216893672943115
2010-07-15,4.1878838539123535
2010-07-16,4.109457492828369
2010-07-19,4.177143573760986
2010-07-20,4.254495143890381
2010-07-21,4.177143573760986
2010-07-22,4.254495143890381
2010-07-23,4.278131008148193
2010-07-26,4.308213233947754
2010-07-27,4.265239238739014
2010-07-28,4.107309341430664
2010-07-29,3.988053560256958
2010-07-30,4.0342512130737305
2010-08-02,4.0514397621154785
2010-08-03,4.042845726013184
2010-08-04,4.057886600494385
2010-08-05,4.00631856918335
2010-08-06,3.9611947536468506
2010-08-09,3.9461519718170166
2010-08-10,4.003094673156738
2010-08-11,3.959045171737671
2010-08-12,3.974088191986084
2010-08-13,3.95797061920166
2010-08-16,3.9558205604553223
2010-08-17,3.950448751449585
2010-08-18,3.9665682315826416
2010-08-19,3.953676223754883
2010-08-20,3.9493775367736816
2010-08-23,3.9246652126312256
2010-08-24,3.964416265487671
2010-08-25,3.9987988471984863
2010-08-26,3.982682943344116
2010-08-27,4.015987396240234
2010-08-30,3.9751603603363037
2010-08-31,3.9558205604553223
2010-09-01,4.0514397621154785
2010-09-02,4.087969779968262
2010-09-03,4.114828109741211
2010-09-07,4.103009223937988
2010-09-08,4.096564292907715
2010-09-09,3.8236746788024902
2010-09-10,3.7312800884246826
2010-09-13,3.745246171951294
2010-09-14,3.721609115600586
2010-09-15,3.8247482776641846
2010-09-16,3.807438611984253
2010-09-17,3.8204221725463867
2010-09-20,3.8290770053863525
2010-09-21,3.7652416229248047
2010-09-22,3.7252087593078613
2010-09-23,3.6721913814544678
2010-09-24,3.78147029876709
2010-09-27,3.7674052715301514
2010-09-28,3.8647825717926025
2010-09-29,3.827995538711548
2010-09-30,3.8431429862976074
2010-10-01,3.7987818717956543
2010-10-04,3.7479286193847656
2010-10-05,3.839897632598877
2010-10-06,3.7955374717712402
2010-10-07,3.7436041831970215
2010-10-08,3.7576680183410645
2010-10-11,3.773897171020508
2010-10-12,3.763077735900879
2010-10-13,3.8236656188964844
2010-10-14,3.790127754211426
2010-10-15,3.7836341857910156
2010-10-18,3.717634916305542
2010-10-19,3.6667816638946533
2010-10-20,3.7987818717956543
2010-10-21,3.879929542541504
2010-10-22,3.8831753730773926
2010-10-25,3.8918309211730957
2010-10-26,3.8615355491638184
2010-10-27,3.947010040283203
2010-10-28,3.949174165725708
2010-10-29,3.958914279937744
2010-11-01,3.956749439239502
2010-11-02,4.027079105377197
2010-11-03,4.0086846351623535
2010-11-04,4.027079105377197
2010-11-05,4.019505500793457
2010-11-08,3.957831621170044
2010-11-09,3.904815912246704
2010-11-10,3.953505277633667
2010-11-11,3.915633201599121
2010-11-12,3.914552688598633
2010-11-15,3.956749439239502
2010-11-16,3.941603183746338
2010-11-17,3.940518617630005
2010-11-18,4.015174865722656
2010-11-19,4.109306812286377
2010-11-22,4.120125770568848
2010-11-23,4.04330587387085
2010-11-24,4.074683666229248
2010-11-26,4.034651279449463
2010-11-29,3.956749439239502
2010-11-30,3.9632415771484375
2010-12-01,4.009765625
2010-12-02,4.08875036239624
2010-12-03,4.072519779205322
2010-12-06,3.990290403366089
2010-12-07,3.97406005859375
2010-12-08,3.958914279937744
2010-12-09,4.071437835693359
2010-12-10,4.048717021942139
2010-12-13,4.007599830627441
2010-12-14,4.033568382263184
2010-12-15,4.030322551727295
2010-12-16,4.042304039001465
2010-12-17,4.135984420776367
2010-12-20,4.030322074890137
2010-12-21,4.011806964874268
2010-12-22,3.955162763595581
2010-12-23,3.947537422180176
2010-12-27,3.924664258956909
2010-12-28,3.921396017074585
2010-12-29,3.899608850479126
2010-12-30,3.8854496479034424
2010-12-31,3.8298966884613037
2011-01-03,3.8549506664276123
2011-01-04,3.8669309616088867
2011-01-05,3.9486284255981445
2011-01-06,3.9845738410949707
2011-01-07,3.8603954315185547
2011-01-10,3.821181297302246
2011-01-11,3.8810923099517822
2011-01-12,3.9061455726623535
2011-01-13,3.8941640853881836
2011-01-14,3.872377872467041
2011-01-18,3.8495032787323
2011-01-19,3.853860855102539
2011-01-20,3.8146467208862305
2011-01-21,3.83207368850708
2011-01-24,3.805931329727173
2011-01-25,3.858217477798462
2011-01-26,3.8527705669403076
2011-01-27,3.858217477798462
2011-01-28,3.795039653778076
2011-01-31,3.8593080043792725
2011-02-01,3.8505923748016357
2011-02-02,3.8549506664276123
2011-02-03,3.8418774604797363
2011-02-04,3.8821818828582764
2011-02-07,3.889805316925049
2011-02-08,3.8407888412475586
2011-02-09,3.83207368850708
2011-02-10,3.6991820335388184
2011-02-11,3.6991820335388184
2011-02-14,3.6741302013397217
2011-02-15,3.7035412788391113
2011-02-16,3.730771064758301
2011-02-17,3.9431800842285156
2011-02-18,3.966054677963257
2011-02-22,3.899608850479126
2011-02-23,3.872377872467041
2011-02-24,3.903968095779419
2011-02-25,3.9682343006134033
2011-02-28,3.927931308746338
2011-03-01,3.97694730758667
2011-03-02,3.967146873474121
2011-03-03,4.064091682434082
2011-03-04,4.0749831199646
2011-03-07,4.068446636199951
2011-03-08,4.093502521514893
2011-03-09,4.135984420776367
2011-03-10,4.058643817901611
2011-03-11,4.081520080566406
2011-03-14,4.10657262802124
2011-03-15,4.076071739196777
2011-03-16,4.029234409332275
2011-03-17,4.086260795593262
2011-03-18,4.15425443649292
2011-03-21,4.0577473640441895
2011-03-22,4.099420547485352
2011-03-23,4.134516716003418
2011-03-24,4.15425443649292
2011-03-25,4.15425443649292
2011-03-28,4.091745853424072
2011-03-29,4.118065357208252
2011-03-30,4.102710723876953
2011-03-31,4.0752949714660645
2011-04-01,4.113678932189941
2011-04-04,4.138901233673096
2011-04-05,4.102710723876953
2011-04-06,4.120258808135986
2011-04-07,4.129032611846924
2011-04-08,4.108193874359131
2011-04-11,4.183867931365967
2011-04-12,4.240894317626953
2011-04-13,4.227734565734863
2011-04-14,4.2397990226745605
2011-04-15,4.201413154602051
2011-04-18,4.22663688659668
2011-04-19,4.257345199584961
2011-04-20,4.2628278732299805
2011-04-21,4.284763813018799
2011-04-25,4.249668121337891
2011-04-26,4.236507415771484
2011-04-27,4.393333435058594
2011-04-28,4.34507942199707
2011-04-29,4.299019813537598
2011-05-02,4.3198561668396
2011-05-03,4.356046676635742
2011-05-04,4.30011510848999
2011-05-05,4.307791709899902
2011-05-06,4.307791709899902
2011-05-09,4.318759441375732
2011-05-10,4.3483686447143555
2011-05-11,4.46900749206543
2011-05-12,4.542484283447266
2011-05-13,4.58196496963501
2011-05-16,4.590738296508789
2011-05-17,4.630218505859375
2011-05-18,4.566609859466553
2011-05-19,4.636797904968262
2011-05-20,4.617056846618652
2011-05-23,4.595126152038574
2011-05-24,4.5962233543396
2011-05-25,4.544676303863525
2011-05-26,4.55783748626709
2011-05-27,4.503002643585205
2011-05-31,4.518359184265137
2011-06-01,4.489841461181641
2011-06-02,4.4701032638549805
2011-06-03,4.419654369354248
2011-06-06,4.394429683685303
2011-06-07,4.405397891998291
2011-06-08,4.358238697052002
2011-06-09,4.376884937286377
2011-06-10,4.420751094818115
2011-06-13,4.471199989318848
2011-06-14,4.50958251953125
2011-06-15,4.4657158851623535
2011-06-16,4.496665954589844
2011-06-17,4.481191158294678
2011-06-20,4.520984649658203
2011-06-21,4.511036396026611
2011-06-22,4.4701361656188965
2011-06-23,4.42592191696167
2011-06-24,4.409341812133789
2011-06-27,4.482296466827393
2011-06-28,4.50771951675415
2011-06-29,4.577356815338135
2011-06-30,4.634838581085205
2011-07-01,4.659156799316406
2011-07-05,4.724375247955322
2011-07-06,4.73211145401001
2011-07-07,4.603887557983398
2011-07-08,4.633731842041016
2011-07-11,4.56077766418457
2011-07-12,4.582886219024658
2011-07-13,4.583991527557373
2011-07-14,4.517669677734375
2011-07-15,4.513247966766357
2011-07-18,4.396077632904053
2011-07-19,4.50771951675415
2011-07-20,4.506615161895752
2011-07-21,4.4756646156311035
2011-07-22,4.461296081542969
2011-07-25,4.390550136566162
2011-07-26,4.3817057609558105
2011-07-27,4.270063877105713
2011-07-28,4.228059768676758
2011-07-29,4.173895835876465
2011-08-01,4.152894973754883
2011-08-02,4.124155044555664
2011-08-03,4.188265323638916
2011-08-04,4.043462753295898
2011-08-05,4.138524532318115
2011-08-08,3.9307126998901367
2011-08-09,4.003667831420898
2011-08-10,3.8699185848236084
2011-08-11,4.0489888191223145
2011-08-12,4.137417793273926
2011-08-15,4.095416069030762
2011-08-16,4.077730178833008
2011-08-17,4.1097846031188965
2011-08-18,4.009196758270264
2011-08-19,3.9506115913391113
2011-08-22,3.960559606552124
2011-08-23,4.025777816772461
2011-08-24,3.989300012588501
2011-08-25,3.9340314865112305
2011-08-26,4.042356491088867
2011-08-29,4.182740211486816
2011-08-30,4.208163738250732
2011-08-31,4.253482341766357
2011-09-01,4.225849151611328
2011-09-02,4.170579433441162
2011-09-06,4.137417793273926
2011-09-07,4.155106544494629
2011-09-08,4.128574371337891
2011-09-09,4.073306560516357
2011-09-12,4.071098327636719
2011-09-13,4.151788711547852
2011-09-14,4.20153284072876
2011-09-15,4.229401111602783
2011-09-16,4.284022808074951
2011-09-19,4.2260565757751465
2011-09-20,4.2583842277526855
2011-09-21,4.165859222412109
2011-09-22,4.187038898468018
2011-09-23,4.1212687492370605
2011-09-26,4.150251388549805
2011-09-27,4.146906852722168
2011-09-28,4.069990158081055
2011-09-29,4.253925800323486
2011-09-30,4.32304048538208
2011-10-03,4.151367664337158
2011-10-04,4.175890922546387
2011-10-05,4.126842021942139
2011-10-06,4.21491003036499
2011-10-07,4.2884840965271
2011-10-10,4.374317646026611
2011-10-11,4.340877532958984
2011-10-12,4.427826881408691
2011-10-13,4.42559814453125
2011-10-14,4.43674373626709
2011-10-17,4.372089862823486
2011-10-18,4.401073455810547
2011-10-19,4.372089862823486
2011-10-20,4.396613597869873
2011-10-21,4.467958927154541
2011-10-24,4.47241735458374
2011-10-25,4.385466575622559
2011-10-26,4.2260565757751465
2011-10-27,4.10789155960083
2011-10-28,4.168088436126709
2011-10-31,4.17477560043335
2011-11-01,4.080021381378174
2011-11-02,4.134645462036133
2011-11-03,4.204874038696289
2011-11-04,4.13910436630249
2011-11-07,4.16920280456543
2011-11-08,4.133533477783203
2011-11-09,4.067758560180664
2011-11-10,4.16920280456543
2011-11-11,4.145792007446289
2011-11-14,4.072218894958496
2011-11-15,4.093398571014404
2011-11-16,4.020940780639648
2011-11-17,3.989727020263672
2011-11-18,4.093398571014404
2011-11-21,3.9941868782043457
2011-11-22,3.977464199066162
2011-11-23,3.87713623046875
2011-11-25,3.897200107574463
2011-11-28,3.97969388961792
2011-11-29,3.9652020931243896
2011-11-30,4.072218894958496
2011-12-01,4.084482192993164
2011-12-02,4.090054035186768
2011-12-05,4.202646732330322
2011-12-06,4.187038898468018
