Date,TEL
2007-09-24,22.967464447021484
2007-09-25,23.228845596313477
2007-09-26,23.758485794067383
2007-09-27,24.1987247467041
2007-09-28,24.468050003051758
2007-10-01,25.055076599121094
2007-10-02,24.827167510986328
2007-10-03,24.626893997192383
2007-10-04,24.792638778686523
2007-10-05,24.896224975585938
2007-10-08,25.63517951965332
2007-10-09,25.3658390045166
2007-10-10,25.44181251525879
2007-10-11,25.31059455871582
2007-10-12,25.552295684814453
2007-10-15,25.531579971313477
2007-10-16,25.545391082763672
2007-10-17,25.48324966430664
2007-10-18,25.46942901611328
2007-10-19,25.027450561523438
2007-10-22,24.640697479248047
2007-10-23,24.25396156311035
2007-10-24,23.867233276367188
2007-10-25,23.508113861083984
2007-10-26,23.273311614990234
2007-10-29,23.742929458618164
2007-10-30,24.171091079711914
2007-10-31,24.633790969848633
2007-11-01,24.288503646850586
2007-11-02,24.42662239074707
2007-11-05,23.314739227294922
2007-11-06,23.321651458740234
2007-11-07,22.782978057861328
2007-11-08,22.88656997680664
2007-11-09,22.492921829223633
2007-11-12,21.657304763793945
2007-11-13,22.340993881225586
2007-11-14,22.444597244262695
2007-11-15,22.858945846557617
2007-11-16,24.184898376464844
2007-11-19,24.205615997314453
2007-11-20,24.309215545654297
2007-11-21,24.177995681762695
2007-11-23,24.468050003051758
2007-11-26,23.922487258911133
2007-11-27,23.811973571777344
2007-11-28,24.647613525390625
2007-11-29,25.27606201171875
2007-11-30,25.82162857055664
2007-12-03,25.731861114501953
2007-12-04,25.414175033569336
2007-12-05,25.414175033569336
2007-12-06,25.98738670349121
2007-12-07,25.842350006103516
2007-12-10,25.814727783203125
2007-12-11,25.213897705078125
2007-12-12,25.64899253845215
2007-12-13,25.524682998657227
2007-12-14,25.234619140625
2007-12-17,25.227724075317383
2007-12-18,25.42108154296875
2007-12-19,25.414175033569336
2007-12-20,25.26224708557129
2007-12-21,25.74566078186035
2007-12-24,26.201457977294922
2007-12-26,26.222183227539062
2007-12-27,25.863080978393555
2007-12-28,26.10478401184082
2007-12-31,25.64208221435547
2008-01-02,25.39345932006836
2008-01-03,25.331317901611328
2008-01-04,24.530210494995117
2008-01-07,23.660049438476562
2008-01-08,22.734634399414062
2008-01-09,23.04540252685547
2008-01-10,23.45458221435547
2008-01-11,23.17717742919922
2008-01-14,23.80133819580078
2008-01-15,23.003801345825195
2008-01-16,23.378305435180664
2008-01-17,22.684789657592773
2008-01-18,22.372699737548828
2008-01-22,22.0120792388916
2008-01-23,21.783222198486328
2008-01-24,22.615427017211914
2008-01-25,23.045408248901367
2008-01-28,23.13556480407715
2008-01-29,22.754133224487305
2008-01-30,23.170244216918945
2008-01-31,23.399105072021484
2008-02-01,23.503128051757812
2008-02-04,23.468456268310547
2008-02-05,22.615427017211914
2008-02-06,24.099544525146484
2008-02-07,24.35614585876465
2008-02-08,23.995519638061523
2008-02-11,24.35614585876465
2008-02-12,24.411636352539062
2008-02-13,24.86241912841797
2008-02-14,24.411636352539062
2008-02-15,24.32840347290039
2008-02-19,24.397768020629883
2008-02-20,24.272930145263672
2008-02-21,23.690383911132812
2008-02-22,23.946979522705078
2008-02-25,24.051010131835938
2008-02-26,24.0440731048584
2008-02-27,23.884557723999023
2008-02-28,23.225723266601562
2008-02-29,22.816564559936523
2008-03-03,22.851228713989258
2008-03-04,22.823484420776367
2008-03-05,22.670909881591797
2008-03-06,22.51834487915039
2008-03-07,22.4906005859375
2008-03-10,21.797086715698242
2008-03-11,22.317228317260742
2008-03-12,22.351896286010742
2008-03-13,22.247875213623047
2008-03-14,22.00514030456543
2008-03-17,21.62371253967285
2008-03-18,22.289485931396484
2008-03-19,22.199331283569336
2008-03-20,22.78881072998047
2008-03-24,23.44070816040039
2008-03-25,23.308948516845703
2008-03-26,23.607158660888672
2008-03-27,23.211851119995117
2008-03-28,23.461524963378906
2008-03-31,23.80133819580078
2008-04-01,23.912303924560547
2008-04-02,24.272930145263672
2008-04-03,24.252126693725586
2008-04-04,24.855472564697266
2008-04-07,24.82773780822754
2008-04-08,24.29372787475586
2008-04-09,24.224390029907227
2008-04-10,24.189565658569336
2008-04-11,23.77178192138672
2008-04-14,23.973703384399414
2008-04-15,23.702150344848633
2008-04-16,24.314891815185547
2008-04-17,24.63519287109375
2008-04-18,25.672685623168945
2008-04-21,25.33149528503418
2008-04-22,24.718769073486328
2008-04-23,25.11564826965332
2008-04-24,25.895509719848633
2008-04-25,26.18796730041504
2008-04-28,25.8885440826416
2008-04-29,26.201875686645508
2008-04-30,26.048707962036133
2008-05-01,27.817306518554688
2008-05-02,27.71982765197754
2008-05-05,27.288114547729492
2008-05-06,26.870325088500977
2008-05-07,26.389883041381836
2008-05-08,26.626628875732422
2008-05-09,26.56397247314453
2008-05-12,26.68931007385254
2008-05-13,26.522184371948242
2008-05-14,26.278474807739258
2008-05-15,26.0556583404541
2008-05-16,27.27419090270996
2008-05-19,27.197599411010742
2008-05-20,26.72411346435547
2008-05-21,26.480403900146484
2008-05-22,26.31328582763672
2008-05-23,26.550033569335938
2008-05-27,27.260278701782227
2008-05-28,27.420413970947266
2008-05-29,27.49700927734375
2008-05-30,27.935667037963867
2008-06-02,27.71982765197754
2008-06-03,27.19063377380371
2008-06-04,27.10707664489746
2008-06-05,27.148847579956055
2008-06-06,26.66144371032715
2008-06-09,27.009607315063477
2008-06-10,26.668407440185547
2008-06-11,26.069595336914062
2008-06-12,26.466468811035156
2008-06-13,26.84247589111328
2008-06-16,27.225446701049805
2008-06-17,26.68233871459961
2008-06-18,25.9024715423584
2008-06-19,26.208845138549805
2008-06-20,25.63091278076172
2008-06-23,25.240991592407227
2008-06-24,25.770170211791992
2008-06-25,25.582170486450195
2008-06-26,24.78838348388672
2008-06-27,25.087799072265625
2008-06-30,24.941564559936523
2008-07-01,24.683948516845703
2008-07-02,24.642166137695312
2008-07-03,24.468097686767578
2008-07-07,24.44719696044922
2008-07-08,24.49594497680664
2008-07-09,24.321863174438477
2008-07-10,24.61430549621582
2008-07-11,24.404586791992188
2008-07-14,24.124948501586914
2008-07-15,24.285747528076172
2008-07-16,24.614309310913086
2008-07-17,25.809715270996094
2008-07-18,25.432214736938477
2008-07-21,25.21550941467285
2008-07-22,25.802732467651367
2008-07-23,26.14527702331543
2008-07-24,25.34134864807129
2008-07-25,25.432214736938477
2008-07-28,24.824031829833984
2008-07-29,24.86598014831543
2008-07-30,23.586681365966797
2008-07-31,23.167234420776367
2008-08-01,22.88760757446289
2008-08-04,22.698854446411133
2008-08-05,23.174226760864258
2008-08-06,23.628618240356445
2008-08-07,23.369972229003906
2008-08-08,23.978153228759766
2008-08-11,24.27875328063965
2008-08-12,24.24380874633789
2008-08-13,23.943201065063477
2008-08-14,24.21584701538086
2008-08-15,24.03408432006836
2008-08-18,24.097002029418945
2008-08-19,24.013103485107422
2008-08-20,23.3769474029541
2008-08-21,23.20218276977539
2008-08-22,22.99945831298828
2008-08-25,22.44019889831543
2008-08-26,22.37029457092285
2008-08-27,22.41922378540039
2008-08-28,22.99945831298828
2008-08-29,23.006446838378906
2008-09-02,22.957504272460938
2008-09-03,22.22348403930664
2008-09-04,21.356630325317383
2008-09-05,21.321678161621094
2008-09-08,21.244781494140625
2008-09-09,21.063026428222656
2008-09-10,21.09099578857422
2008-09-11,21.021087646484375
2008-09-12,20.89525032043457
2008-09-15,19.804697036743164
2008-09-16,19.60196876525879
2008-09-17,18.805023193359375
2008-09-18,18.805023193359375
2008-09-19,21.07701301574707
2008-09-22,20.377933502197266
2008-09-23,19.82567024230957
2008-09-24,19.748775482177734
2008-09-25,19.818681716918945
2008-09-26,19.147563934326172
2008-09-29,17.476787567138672
2008-09-30,19.336313247680664
2008-10-01,19.30137062072754
2008-10-02,18.008087158203125
2008-10-03,17.931180953979492
2008-10-06,17.56067657470703
2008-10-07,16.15554428100586
2008-10-08,15.484432220458984
2008-10-09,14.780280113220215
2008-10-10,14.343700408935547
2008-10-13,15.716805458068848
2008-10-14,15.857648849487305
2008-10-15,14.50566291809082
2008-10-16,14.646484375
2008-10-17,14.181742668151855
2008-10-20,14.759146690368652
2008-10-21,14.477494239807129
2008-10-22,14.04794979095459
2008-10-23,13.660663604736328
2008-10-24,12.45655345916748
2008-10-27,11.886189460754395
2008-10-28,13.125500679016113
2008-10-29,12.505845069885254
2008-10-30,13.104379653930664
2008-10-31,13.688835144042969
2008-11-03,14.005708694458008
2008-11-04,14.308496475219727
2008-11-05,13.386046409606934
2008-11-06,11.81577205657959
2008-11-07,12.449517250061035
2008-11-10,11.26653003692627
2008-11-11,9.94975471496582
2008-11-12,9.224472999572754
2008-11-13,10.463787078857422
2008-11-14,10.210293769836426
2008-11-17,9.935670852661133
2008-11-18,10.252544403076172
2008-11-19,9.872297286987305
2008-11-20,9.132930755615234
2008-11-21,10.280707359313965
2008-11-24,10.562373161315918
2008-11-25,10.773619651794434
2008-11-26,11.224278450012207
2008-11-28,11.604525566101074
2008-12-01,10.689119338989258
2008-12-02,10.851073265075684
2008-12-03,11.921399116516113
2008-12-04,11.336941719055176
2008-12-05,12.160811424255371
2008-12-08,12.435433387756348
2008-12-09,11.94251823425293
2008-12-10,11.886189460754395
2008-12-11,11.182029724121094
2008-12-12,11.30877685546875
2008-12-15,10.928537368774414
2008-12-16,11.7101469039917
2008-12-17,11.696066856384277
2008-12-18,11.58340072631836
2008-12-19,11.069363594055176
2008-12-22,10.879240036010742
2008-12-23,10.72432804107666
2008-12-24,10.738411903381348
2008-12-26,10.72432804107666
2008-12-29,10.68208122253418
2008-12-30,11.245404243469238
2008-12-31,11.414402961730957
2009-01-02,12.132637977600098
2009-01-05,11.94251823425293
2009-01-06,12.35797119140625
2009-01-07,12.322765350341797
2009-01-08,12.00589656829834
2009-01-09,12.027217864990234
2009-01-12,12.076980590820312
2009-01-13,11.387476921081543
2009-01-14,10.797487258911133
2009-01-15,11.273741722106934
2009-01-16,11.245304107666016
2009-01-20,10.712183952331543
2009-01-21,11.074710845947266
2009-01-22,11.067604064941406
2009-01-23,11.117359161376953
2009-01-26,10.982301712036133
2009-01-27,11.188441276550293
2009-01-28,10.697969436645508
2009-01-29,10.491832733154297
2009-01-30,10.06533145904541
2009-02-02,9.759679794311523
2009-02-03,9.795218467712402
2009-02-04,9.930275917053223
2009-02-05,10.186173439025879
2009-02-06,10.498940467834473
2009-02-09,10.399422645568848
2009-02-10,9.795218467712402
2009-02-11,9.88051986694336
2009-02-12,9.745462417602539
2009-02-13,9.844972610473633
2009-02-17,9.098607063293457
2009-02-18,8.728979110717773
2009-02-19,8.224283218383789
2009-02-20,7.826221942901611
2009-02-23,7.214907169342041
2009-02-24,7.556107997894287
2009-02-25,7.349966049194336
2009-02-26,6.930578231811523
2009-02-27,6.738653659820557
2009-03-02,6.361917495727539
2009-03-03,6.305048942565918
2009-03-04,6.468539714813232
2009-03-05,5.6795196533203125
2009-03-06,5.601330280303955
2009-03-09,5.288564205169678
2009-03-10,5.906984329223633
2009-03-11,6.16288423538208
2009-03-12,6.4472150802612305
2009-03-13,6.759978294372559
2009-03-16,6.660464286804199
2009-03-17,6.53962516784668
2009-03-18,7.044310092926025
2009-03-19,7.499239921569824
2009-03-20,7.357077598571777
2009-03-23,7.861764907836914
2009-03-24,7.620080947875977
2009-03-25,7.812006950378418
2009-03-26,8.629459381103516
2009-03-27,8.51572322845459
2009-03-30,7.492131233215332
2009-03-31,7.847546577453613
2009-04-01,7.961279392242432
2009-04-02,9.119933128356934
2009-04-03,9.112820625305176
2009-04-06,8.935117721557617
2009-04-07,8.501511573791504
2009-04-08,8.736083984375
2009-04-09,9.66514778137207
2009-04-13,9.41307544708252
2009-04-14,9.485095977783203
2009-04-15,9.362663269042969
2009-04-16,10.277322769165039
2009-04-17,11.688921928405762
2009-04-20,10.767064094543457
2009-04-21,11.27120304107666
2009-04-22,11.552087783813477
2009-04-23,11.588095664978027
2009-04-24,12.279488563537598
2009-04-27,12.085034370422363
2009-04-28,12.15705394744873
2009-04-29,12.877262115478516
2009-04-30,12.56037712097168
2009-05-01,12.776430130004883
2009-05-04,13.359790802001953
2009-05-05,13.208556175231934
2009-05-06,13.06451416015625
2009-05-07,12.653999328613281
2009-05-08,12.927678108215332
2009-05-11,12.5747709274292
2009-05-12,12.855656623840332
2009-05-13,11.724936485290527
2009-05-14,12.308298110961914
2009-05-15,12.099435806274414
2009-05-18,12.589177131652832
2009-05-19,12.7548246383667
2009-05-20,12.617989540100098
2009-05-21,12.135454177856445
2009-05-22,12.14264965057373
2009-05-26,12.653999328613281
2009-05-27,12.53876781463623
2009-05-28,12.545965194702148
2009-05-29,12.509955406188965
2009-06-01,13.5758638381958
2009-06-02,13.359790802001953
2009-06-03,13.532649993896484
2009-06-04,14.684971809387207
2009-06-05,14.303269386291504
2009-06-08,14.267251968383789
2009-06-09,14.375285148620605
2009-06-10,14.303269386291504
2009-06-11,14.440105438232422
2009-06-12,14.310466766357422
2009-06-15,13.871148109436035
2009-06-16,14.389689445495605
2009-06-17,14.159221649169922
2009-06-18,14.627355575561523
2009-06-19,14.562538146972656
2009-06-22,13.748708724975586
2009-06-23,13.388605117797852
2009-06-24,13.107726097106934
2009-06-25,12.963682174682617
2009-06-26,13.215753555297852
2009-06-29,13.309385299682617
2009-06-30,13.388605117797852
2009-07-01,13.302181243896484
2009-07-02,12.855656623840332
2009-07-06,12.23628044128418
2009-07-07,12.01301383972168
2009-07-08,12.03461742401123
2009-07-09,12.056224822998047
2009-07-10,12.01301383972168
2009-07-13,12.257884979248047
2009-07-14,12.459542274475098
2009-07-15,13.503840446472168
2009-07-16,13.583067893981934
2009-07-17,13.5182466506958
2009-07-20,13.935965538024902
2009-07-21,13.943158149719238
2009-07-22,14.022381782531738
2009-07-23,14.612953186035156
2009-07-24,14.764193534851074
2009-07-27,14.89383316040039
2009-07-28,14.879426002502441
2009-07-29,15.253935813903809
2009-07-30,15.556416511535645
2009-07-31,15.462794303894043
2009-08-03,15.902122497558594
2009-08-04,16.00295066833496
2009-08-05,15.83010196685791
2009-08-06,15.621238708496094
2009-08-07,16.031757354736328
2009-08-10,16.038957595825195
2009-08-11,16.031757354736328
2009-08-12,16.406267166137695
2009-08-13,16.773571014404297
2009-08-14,16.37744903564453
2009-08-17,16.046165466308594
2009-08-18,16.341445922851562
2009-08-19,16.687145233154297
2009-08-20,16.838382720947266
2009-08-21,16.960811614990234
2009-08-24,16.888803482055664
2009-08-25,16.9176082611084
2009-08-26,16.7951717376709
2009-08-27,16.751962661743164
2009-08-28,16.8671932220459
2009-08-31,16.435068130493164
2009-09-01,15.83010196685791
2009-09-02,15.556416511535645
2009-09-03,16.175792694091797
2009-09-04,16.51429557800293
2009-09-08,16.723154067993164
2009-09-09,17.25979995727539
2009-09-10,17.361330032348633
2009-09-11,17.25255012512207
2009-09-14,17.093008041381836
2009-09-15,17.303312301635742
2009-09-16,17.143770217895508
2009-09-17,17.064002990722656
2009-09-18,17.25979995727539
2009-09-21,16.897201538085938
2009-09-22,17.136520385742188
2009-09-23,16.846437454223633
2009-09-24,16.360551834106445
2009-09-25,16.360551834106445
2009-09-28,16.701400756835938
2009-09-29,16.01245880126953
2009-09-30,16.157495498657227
2009-10-01,15.715121269226074
2009-10-02,15.316253662109375
2009-10-05,15.47580337524414
2009-10-06,15.686111450195312
2009-10-07,15.664361953735352
2009-10-08,15.860163688659668
2009-10-09,16.396808624267578
2009-10-12,16.382307052612305
2009-10-13,16.32428550720215
2009-10-14,17.303312301635742
2009-10-15,17.31781578063965
2009-10-16,17.143770217895508
2009-10-19,17.448360443115234
2009-10-20,17.368579864501953
2009-10-21,17.3250675201416
2009-10-22,17.310571670532227
2009-10-23,16.868188858032227
2009-10-26,16.418569564819336
2009-10-27,16.063222885131836
2009-10-28,15.519315719604492
2009-10-29,15.990696907043457
2009-10-30,15.41053581237793
2009-11-02,15.548316955566406
2009-11-03,15.744132995605469
2009-11-04,16.32428550720215
2009-11-05,16.672393798828125
2009-11-06,16.512849807739258
2009-11-09,16.64337921142578
2009-11-10,16.636131286621094
2009-11-11,17.107507705688477
2009-11-12,17.172786712646484
2009-11-13,17.49187469482422
2009-11-16,17.65866470336914
2009-11-17,17.8399658203125
2009-11-18,17.687664031982422
2009-11-19,17.390348434448242
2009-11-20,17.2888126373291
2009-11-23,17.412097930908203
2009-11-24,17.151016235351562
2009-11-25,17.230798721313477
2009-11-27,17.013227462768555
2009-11-30,16.831928253173828
2009-12-01,17.201791763305664
2009-12-02,17.25255012512207
2009-12-03,17.18728256225586
2009-12-04,17.25979995727539
2009-12-07,17.281551361083984
2009-12-08,16.723154067993164
2009-12-09,17.172786712646484
2009-12-10,17.034996032714844
2009-12-11,17.465795516967773
2009-12-14,17.400066375732422
2009-12-15,17.2978572845459
2009-12-16,17.173723220825195
2009-12-17,16.859750747680664
2009-12-18,16.983875274658203
2009-12-21,17.334360122680664
2009-12-22,17.378173828125
2009-12-23,17.487703323364258
2009-12-24,17.633737564086914
2009-12-28,17.582622528076172
2009-12-29,17.509607315063477
2009-12-30,17.889297485351562
2009-12-31,17.925798416137695
2010-01-04,18.276290893554688
2010-01-05,18.006120681762695
2010-01-06,18.371213912963867
2010-01-07,18.028026580810547
2010-01-08,18.25437355041504
2010-01-11,18.093751907348633
2010-01-12,18.064538955688477
2010-01-13,18.634078979492188
2010-01-14,18.736299514770508
2010-01-15,18.429615020751953
2010-01-19,18.590267181396484
2010-01-20,18.663286209106445
2010-01-21,18.838523864746094
2010-01-22,18.23978042602539
2010-01-25,18.320096969604492
2010-01-26,18.524551391601562
2010-01-27,18.802013397216797
2010-01-28,18.451528549194336
2010-01-29,18.166770935058594
2010-02-01,18.64137077331543
2010-02-02,18.74359893798828
2010-02-03,18.575658798217773
2010-02-04,18.101045608520508
2010-02-05,17.962310791015625
2010-02-08,18.02072525024414
2010-02-09,18.1740665435791
2010-02-10,18.028026580810547
2010-02-11,18.349302291870117
2010-02-12,18.473432540893555
2010-02-16,18.853126525878906
2010-02-17,19.137887954711914
2010-02-18,19.108686447143555
2010-02-19,19.276630401611328
2010-02-22,19.108686447143555
2010-02-23,18.71438980102539
2010-02-24,19.22551918029785
2010-02-25,18.794719696044922
2010-02-26,18.71438980102539
2010-03-01,19.26932144165039
2010-03-02,18.853126525878906
2010-03-03,18.882328033447266
2010-03-04,18.882328033447266
2010-03-05,18.948455810546875
2010-03-08,19.021930694580078
2010-03-09,18.933765411376953
2010-03-10,19.675832748413086
2010-03-11,19.477460861206055
2010-03-12,19.57297706604004
2010-03-15,19.492151260375977
2010-03-16,19.62440299987793
2010-03-17,20.138708114624023
2010-03-18,20.043195724487305
2010-03-19,20.204832077026367
2010-03-22,20.263612747192383
2010-03-23,20.733829498291016
2010-03-24,20.697092056274414
2010-03-25,20.484025955200195
2010-03-26,20.337085723876953
2010-03-29,20.366472244262695
2010-03-30,20.49137306213379
2010-03-31,20.19013023376465
2010-04-01,20.278301239013672
2010-04-05,20.608930587768555
2010-04-06,20.777915954589844
2010-04-07,20.96893882751465
2010-04-08,21.057106018066406
2010-04-09,21.343647003173828
2010-04-12,21.19670867919922
2010-04-13,20.888124465942383
2010-04-14,21.446514129638672
2010-04-15,21.328950881958008
2010-04-16,20.93220329284668
2010-04-19,20.821992874145508
2010-04-20,21.56406593322754
2010-04-21,21.24813461303711
2010-04-22,21.284875869750977
2010-04-23,21.7257022857666
2010-04-26,22.115108489990234
2010-04-27,21.453857421875
2010-04-28,22.600019454956055
2010-04-29,23.738849639892578
2010-04-30,23.5992374420166
2010-05-03,24.135587692260742
2010-05-04,23.209840774536133
2010-05-05,22.445728302001953
2010-05-06,21.314254760742188
2010-05-07,20.5574951171875
2010-05-10,21.711009979248047
2010-05-11,22.298784255981445
2010-05-12,23.37882423400879
2010-05-13,22.394302368164062
2010-05-14,21.299560546875
2010-05-17,21.512632369995117
2010-05-18,20.528112411499023
2010-05-19,20.75587272644043
2010-05-20,20.131357192993164
2010-05-21,20.520767211914062
2010-05-24,20.682403564453125
2010-05-25,20.60158920288086
2010-05-26,20.388513565063477
2010-05-27,21.475894927978516
2010-05-28,21.174665451049805
2010-06-01,20.579532623291016
2010-06-02,21.35834503173828
2010-06-03,21.431819915771484
2010-06-04,20.78169822692871
2010-06-07,19.865604400634766
2010-06-08,19.858224868774414
2010-06-09,20.146350860595703
2010-06-10,20.811243057250977
2010-06-11,21.2988338470459
2010-06-14,21.18802261352539
2010-06-15,21.380102157592773
2010-06-16,21.343164443969727
2010-06-17,21.247121810913086
2010-06-18,21.29144859313965
2010-06-21,21.697772979736328
2010-06-22,21.247121810913086
2010-06-23,21.143693923950195
2010-06-24,20.41969108581543
2010-06-25,20.353208541870117
2010-06-28,20.13896369934082
2010-06-29,18.949535369873047
2010-06-30,18.750072479248047
2010-07-01,18.181215286254883
2010-07-02,18.15904998779297
2010-07-06,18.01868438720703
2010-07-07,18.713134765625
2010-07-08,18.358522415161133
2010-07-09,18.528438568115234
2010-07-12,18.676193237304688
2010-07-13,19.14900779724121
2010-07-14,18.875656127929688
2010-07-15,18.868268966674805
2010-07-16,18.742673873901367
2010-07-19,18.838720321655273
2010-07-20,18.831331253051758
2010-07-21,18.809167861938477
2010-07-22,19.030797958374023
2010-07-23,19.237653732299805
2010-07-26,19.84345054626465
2010-07-27,20.072467803955078
2010-07-28,19.77696990966797
2010-07-29,20.0059757232666
2010-07-30,19.94688606262207
2010-08-02,20.190673828125
2010-08-03,19.865604400634766
2010-08-04,20.597009658813477
2010-08-05,20.500957489013672
2010-08-06,20.737367630004883
2010-08-09,21.010711669921875
2010-08-10,20.670879364013672
2010-08-11,20.087244033813477
2010-08-12,19.69569969177246
2010-08-13,19.747413635253906
2010-08-16,19.65137481689453
2010-08-17,19.762187957763672
2010-08-18,19.8065128326416
2010-08-19,19.62920379638672
2010-08-20,19.37802505493164
2010-08-23,18.82394790649414
2010-08-24,18.63925552368164
2010-08-25,18.757457733154297
2010-08-26,18.50627326965332
2010-08-27,18.42500877380371
2010-08-30,18.410234451293945
2010-08-31,18.11472511291504
2010-09-01,18.543210983276367
2010-09-02,19.167762756347656
2010-09-03,19.67335319519043
2010-09-07,19.249544143676758
2010-09-08,19.792306900024414
2010-09-09,19.36107635498047
2010-09-10,19.5915584564209
2010-09-13,19.88896369934082
2010-09-14,19.993053436279297
2010-09-15,20.20867919921875
2010-09-16,20.134321212768555
2010-09-17,20.327632904052734
2010-09-20,20.85553741455078
2010-09-21,21.115766525268555
2010-09-22,20.96706199645996
2010-09-23,20.825801849365234
2010-09-24,21.755189895629883
2010-09-27,21.539569854736328
2010-09-28,21.6287899017334
2010-09-29,22.07489776611328
2010-09-30,21.725444793701172
2010-10-01,22.17898941040039
2010-10-04,21.87413787841797
2010-10-05,22.16411590576172
2010-10-06,22.245908737182617
2010-10-07,21.993112564086914
2010-10-08,22.268211364746094
2010-10-11,22.595352172851562
2010-10-12,22.40204429626465
2010-10-13,22.71432113647461
2010-10-14,22.810977935791016
2010-10-15,22.892763137817383
2010-10-18,22.92249870300293
2010-10-19,22.84071159362793
2010-10-20,23.130678176879883
2010-10-21,23.59166717529297
2010-10-22,23.3463077545166
2010-10-25,23.57678985595703
2010-10-26,23.294267654418945
2010-10-27,23.041458129882812
2010-10-28,23.3463077545166
2010-10-29,23.554492950439453
2010-11-01,23.54705238342285
2010-11-02,23.621402740478516
2010-11-03,23.881633758544922
2010-11-04,24.312868118286133
2010-11-05,24.610280990600586
2010-11-08,25.078685760498047
2010-11-09,24.446704864501953
2010-11-10,24.4020938873291
2010-11-11,23.903940200805664
2010-11-12,23.69575309753418
2010-11-15,23.539613723754883
2010-11-16,23.056337356567383
2010-11-17,23.034025192260742
2010-11-18,23.554492950439453
2010-11-19,23.77010154724121
2010-11-22,23.561931610107422
2010-11-23,23.01915740966797
2010-11-24,23.606531143188477
2010-11-26,23.32400131225586
2010-11-29,22.91506576538086
2010-11-30,22.617664337158203
2010-12-01,23.74036407470703
2010-12-02,24.610280990600586
2010-12-03,24.692461013793945
2010-12-06,24.513151168823242
2010-12-07,24.93154525756836
2010-12-08,25.06602668762207
2010-12-09,25.237857818603516
2010-12-10,25.06602668762207
2010-12-13,25.364864349365234
2010-12-14,25.947628021240234
2010-12-15,25.984981536865234
2010-12-16,26.0596923828125
2010-12-17,26.403369903564453
2010-12-20,26.276363372802734
2010-12-21,26.26888656616211
2010-12-22,26.47060775756836
2010-12-23,26.62005043029785
2010-12-27,26.343610763549805
2010-12-28,26.119464874267578
2010-12-29,26.171762466430664
2010-12-30,26.343610763549805
2010-12-31,26.448204040527344
2011-01-03,27.075790405273438
2011-01-04,26.522912979125977
2011-01-05,26.291301727294922
2011-01-06,26.25395393371582
2011-01-07,26.321197509765625
2011-01-10,26.799352645874023
2011-01-11,26.791866302490234
2011-01-12,27.0458984375
2011-01-13,27.143024444580078
2011-01-14,27.32979393005371
2011-01-18,27.47922706604004
2011-01-19,26.91888427734375
2011-01-20,26.911407470703125
2011-01-21,27.232677459716797
2011-01-24,27.748199462890625
2011-01-25,27.688434600830078
2011-01-26,27.68094825744629
2011-01-27,26.948772430419922
2011-01-28,26.530372619628906
2011-01-31,27.068315505981445
2011-02-01,27.79302406311035
2011-02-02,27.651073455810547
2011-02-03,27.322330474853516
2011-02-04,27.561418533325195
2011-02-07,27.621173858642578
2011-02-08,27.822908401489258
2011-02-09,28.19647216796875
2011-02-10,28.457971572875977
2011-02-11,28.771759033203125
2011-02-14,28.667150497436523
2011-02-15,28.00969886779785
2011-02-16,28.121761322021484
2011-02-17,28.30854034423828
2011-02-18,28.1815242767334
2011-02-22,26.97119140625
2011-02-23,26.313718795776367
